url,all_info,Business Category,Booth Number,Brand,Website,Company Profile,Youtube
https://www.secutech.com/26/en/exdetail.aspx?eid=1402,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t443', 'Brand\t', 'Website\thttp://www.sgs.com.tw', 'Company Profile\tSGS is the global leader in testing, inspection, and certification, delivering trusted and objective solutions that ensure the safety, quality, and sustainability of buildings and materials. Backed by our Industries & Environment division, we empower businesses to achieve green building standards, elevate space performance, and accelerate their transition to a low-carbon, sustainable future.', 'Youtube\thttps://youtu.be/gADVpRPdr7E?si=MJ9A8oFh7ortMjL2', '']",Factory & Environmental Safety and Health,443,,http://www.sgs.com.tw,"SGS is the global leader in testing, inspection, and certification, delivering trusted and objective solutions that ensure the safety, quality, and sustainability of buildings and materials. Backed by our Industries & Environment division, we empower businesses to achieve green building standards, elevate space performance, and accelerate their transition to a low-carbon, sustainable future.",https://youtu.be/gADVpRPdr7E?si=MJ9A8oFh7ortMjL2
https://www.secutech.com/26/en/exdetail.aspx?eid=5213,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t351', 'Brand\t', 'Website\thttp://http://', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,351,,http://http://,,
https://www.secutech.com/26/en/exdetail.aspx?eid=38,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1125', 'Brand\t', 'Self-owned：SHANY (Taiwan)', '', 'Website\thttp://www.shany.com.tw', 'Company Profile\tEstablished in 1994, SHANY is a well-known safety & security solution provider in Taiwan. SHANY has been dedicating itself to the design and manufacture of monitoring and surveillance devices in the highest level. TUV certificate and ISO 9001 standard grant characterize that the relentless seeking for elevating the service, efficiency, and quality.', 'From OEM and ODM industries to various prizes awarded in the international exhibitions.', 'Youtube\t']",Active/Passive Fire Safety,1125,Self-owned：SHANY (Taiwan),http://www.shany.com.tw,"Established in 1994, SHANY is a well-known safety & security solution provider in Taiwan. SHANY has been dedicating itself to the design and manufacture of monitoring and surveillance devices in the highest level. TUV certificate and ISO 9001 standard grant characterize that the relentless seeking for elevating the service, efficiency, and quality.",
https://www.secutech.com/26/en/exdetail.aspx?eid=1095,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1142', 'Brand\t', 'Other Represented：QEL (America)', 'Other Represented：SENKO (Korea)', 'Other Represented：RAE(Honeywell) (America)', 'Other Represented：Riken (Japan)', 'Other Represented：TSI (America)', '', 'Website\thttp://www.shengyi.com.tw', 'Company Profile\tSheng Yi Tech ＆ Analytics Co., Ltd., established in 1998, is a leading ＆ professional agent of gas detectors, indoor air quality monitors, water analyzers, and on-line process oil analyzers in Taiwan. We also provide customers advanced maintenance ＆ repair, and system integration. We completely take the technical service quality as the branch specialized instrument company.', 'Youtube\t']",Factory & Environmental Safety and Health,1142,Other Represented：QEL (America),http://www.shengyi.com.tw,"Sheng Yi Tech ＆ Analytics Co., Ltd., established in 1998, is a leading ＆ professional agent of gas detectors, indoor air quality monitors, water analyzers, and on-line process oil analyzers in Taiwan. We also provide customers advanced maintenance ＆ repair, and system integration. We completely take the technical service quality as the branch specialized instrument company.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3028,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1137', 'Brand\t', 'Website\thttp://www.shih-cha.tw', 'Company Profile\tSHIH CHANG COMPANY has been providing a wide range of industrial protective equipment since 1991.', '', 'With high professionalism and stable quality, we ensure your safety and a reliable working environment.', '', 'We are committed to providing compaines and workers with a safe working environment, continuously innovating upon saftey improvements and assurance.', 'Youtube\t']",Factory & Environmental Safety and Health,1137,,http://www.shih-cha.tw,SHIH CHANG COMPANY has been providing a wide range of industrial protective equipment since 1991.,
https://www.secutech.com/26/en/exdetail.aspx?eid=3151,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Self-owned：HiPoint (Taiwan)', 'Self-owned：Puretech (Taiwan)', '', 'Website\thttp://www.puretech.com.tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,831,Self-owned：HiPoint (Taiwan),http://www.puretech.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2966,"['Business Category\tSmart Building/Homes', 'Booth Number\t322', 'Brand\t', 'Self-owned：Fujikura (Taiwan)', '', 'Website\thttp://www.jinting.com.tw', ""Company Profile\twe are Fujikula's agent in Taiwan."", 'in addition to sales,there are also repair services.', 'Youtube\thttps://www.youtube.com/watch?v=78sp6mtLl6A', '']",Smart Building/Homes,322,Self-owned：Fujikura (Taiwan),http://www.jinting.com.tw,we are Fujikula's agent in Taiwan.,https://www.youtube.com/watch?v=78sp6mtLl6A
https://www.secutech.com/26/en/exdetail.aspx?eid=2984,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t1018', 'Brand\t', 'Other Represented：Stat-X氣霧自動滅火系統 (America)', '', 'Website\thttp://www.soonteam.com.tw', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,1018,Other Represented：Stat-X氣霧自動滅火系統 (America),http://www.soonteam.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=700,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t857', 'Brand\t', 'Website\thttp://www.springfield.tw', 'Company Profile\tFrom graphic design to spatial applications, and from planning to production, we provide integrated design services.', '', 'We help brands define clear positioning and authentic identities, while considering the support needed at every stage of development.', '', 'As your partner, we work with a brand-driven perspective to develop products and services, telling meaningful stories through design and creating memorable brand experiences.', 'Youtube\t']",Disaster Prevention and Rescue,857,,http://www.springfield.tw,"From graphic design to spatial applications, and from planning to production, we provide integrated design services.",
https://www.secutech.com/26/en/exdetail.aspx?eid=87,"['Business Category\tSmart Building/Homes', 'Booth Number\t917', 'Brand\t', 'Self-owned：SECO-LARM (Taiwan)', 'Self-owned：ENFORCER (Taiwan)', '', 'Website\thttp://www.enforcer.com.tw', 'Company Profile\tSuperior Electronics Corporation, an ISO 9001 certified company, has been one of the leading manufacturers of security products in Taiwan since 1971. All their products go through a rigorous three-stage testing procedure to ensure they meet the strict needs of security-conscious professionals. They provide support and services on a global scale. Security specialists in nearly 100 countries depend on SECO-LARM security systems and accessories to protect homes, commercial properties, and vehicles.', 'Youtube\thttps://www.youtube.com/watch?v=qbVZ9wTRkUo', '']",Smart Building/Homes,917,Self-owned：SECO-LARM (Taiwan),http://www.enforcer.com.tw,"Superior Electronics Corporation, an ISO 9001 certified company, has been one of the leading manufacturers of security products in Taiwan since 1971. All their products go through a rigorous three-stage testing procedure to ensure they meet the strict needs of security-conscious professionals. They provide support and services on a global scale. Security specialists in nearly 100 countries depend on SECO-LARM security systems and accessories to protect homes, commercial properties, and vehicles.",https://www.youtube.com/watch?v=qbVZ9wTRkUo
https://www.secutech.com/26/en/exdetail.aspx?eid=2535,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1026', 'Brand\t', 'Website\thttp://www.119.gov.taipei', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,1026,,http://www.119.gov.taipei,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3035,"['Business Category\t', 'Booth Number\t', 'Brand\t', 'Website\thttp://www.aiatw.org', 'Company Profile\tTAIA as a leading purpose-driven organization for promoting the commercialization of AI applications and advanced AI digital transformation for national and global industries.', '', 'TAIA Website:https://www.aiatw.org/about?lang=en', 'Youtube\t']",,,,http://www.aiatw.org,TAIA as a leading purpose-driven organization for promoting the commercialization of AI applications and advanced AI digital transformation for national and global industries.,
https://www.secutech.com/26/en/exdetail.aspx?eid=1957,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t443', 'Brand\t', 'Website\thttp://www.tadpi.org.tw', 'Company Profile\tVisit our online booth:', 'https://bit.ly/SecutechHybrid22', '', 'Taiwan Association of Disaster Prevention Industry (TADPI) aims to integrate the internal disaster prevention industry chain of Taiwan, promote and expand not only the internal but also the international market, and apply disaster prevention technology to raise our country’s prevention standards.', '', 'Youtube\t']",Disaster Prevention and Rescue,443,,http://www.tadpi.org.tw,Visit our online booth:,
https://www.secutech.com/26/en/exdetail.aspx?eid=3130,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t443', 'Brand\t', 'Self-owned：台灣防災包 (Taiwan)', '', 'Website\thttp://www.safetaiwan.com', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,443,Self-owned：台灣防災包 (Taiwan),http://www.safetaiwan.com,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5204,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1125', 'Brand\t', 'Self-owned：社團法人臺灣能源與環境發展協會 (Taiwan)', '', 'Website\thttp://www.teeda1225.com', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,1125,Self-owned：社團法人臺灣能源與環境發展協會 (Taiwan),http://www.teeda1225.com,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3042,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1050', 'Brand\t', 'Website\thttp://www.texa.org.tw', 'Company Profile\t-', 'Youtube\t']",Factory & Environmental Safety and Health,1050,,http://www.texa.org.tw,-,
https://www.secutech.com/26/en/exdetail.aspx?eid=2914,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t347', 'Brand\t', 'Website\thttp://www.tftf.org.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,347,,http://www.tftf.org.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3045,"['Business Category\t', 'Booth Number\t', 'Brand\t', 'Website\thttp://www.tiaiss.org.tw', 'Company Profile\t', 'Youtube\t']",,,,http://www.tiaiss.org.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5235,"['Business Category\tSmart Building/Homes', 'Booth Number\t1011', 'Brand\t', 'Website\thttp://www.tslia.org.tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,1011,,http://www.tslia.org.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2789,"['Business Category\tCybersecurity/Product Design Security/IoT Security', 'Booth Number\t231', 'Brand\t', 'Website\thttp://www.tteia.org.tw', 'Company Profile\t', 'Youtube\t']",Cybersecurity/Product Design Security/IoT Security,231,,http://www.tteia.org.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=1348,"['Business Category\tCybersecurity/Product Design Security/IoT Security', 'Booth Number\tK35+K36', 'Brand\t', 'Self-owned：長景綠 (Taiwan)', 'Self-owned：TWG (Taiwan)', 'Self-owned：智行通 (Taiwan)', '', 'Website\thttp://www.tw-guarder.com', 'Company Profile\thttps', 'Youtube\t']",Cybersecurity/Product Design Security/IoT Security,K35+K36,Self-owned：長景綠 (Taiwan),http://www.tw-guarder.com,https,
https://www.secutech.com/26/en/exdetail.aspx?eid=3119,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Website\thttp://www.twbi.org.tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,831,,http://www.twbi.org.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2622,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t751', 'Brand\t', 'Website\thttp://www.taef.org', 'Company Profile\tTaiwan-Asia Exchange Foundation (TAEF) is the first policy-oriented think tank in Taiwan with a focus on Southeast Asian and South Asian affairs. The goal of the TAEF is to promote comprehensive ties between Taiwan and the 10 ASEAN countries, 6 South Asian states, as well as Australia and New Zealand through cooperation and exchanges in think tanks,NGOs and young leader to consolidate a sense of regional community in Asia and establish long-term cooperative partnerships.', 'Youtube\t']",Active/Passive Fire Safety,751,,http://www.taef.org,"Taiwan-Asia Exchange Foundation (TAEF) is the first policy-oriented think tank in Taiwan with a focus on Southeast Asian and South Asian affairs. The goal of the TAEF is to promote comprehensive ties between Taiwan and the 10 ASEAN countries, 6 South Asian states, as well as Australia and New Zealand through cooperation and exchanges in think tanks,NGOs and young leader to consolidate a sense of regional community in Asia and establish long-term cooperative partnerships.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5211,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t', 'Brand\t', 'Website\thttp://www.tyfd.gov.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,,,http://www.tyfd.gov.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5253,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK25', 'Brand\t', 'Self-owned：Metro-MARS (Taiwan)', 'Self-owned：MIRAI (Taiwan)', '', 'Website\thttp://www.tymetro.com.tw/tymetro-new/en/index.php', 'Company Profile\t', 'Youtube\t']",AI/IoT/Networking/Software & Platform,K25,Self-owned：Metro-MARS (Taiwan),http://www.tymetro.com.tw/tymetro-new/en/index.php,,
https://www.secutech.com/26/en/exdetail.aspx?eid=1736,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\tK11+K12', 'Brand\t', 'Website\thttp://www.tcomtech.com.tw', 'Company Profile\tSince its establishment in June 1998, our team has aimed to be a distinguished pioneer in Taiwan\'s security system integration industry. Guided by the core values of ""integrity and sustainable management, professional and comprehensive service,"" we adhere to a technology-oriented and customer-centric philosophy. We are committed to providing stable systems and professional services, earning the full trust of our clients.', 'Youtube\t']","Physical Security: Surveillance, Access Control, Alarm, Intercom",K11+K12,,http://www.tcomtech.com.tw,"Since its establishment in June 1998, our team has aimed to be a distinguished pioneer in Taiwan's security system integration industry. Guided by the core values of ""integrity and sustainable management, professional and comprehensive service,"" we adhere to a technology-oriented and customer-centric philosophy. We are committed to providing stable systems and professional services, earning the full trust of our clients.",
https://www.secutech.com/26/en/exdetail.aspx?eid=1316,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK23+K24', 'Brand\t', 'Self-owned：TDV (Taiwan)', '', 'Website\thttp://www.tdv.com.tw', 'Company Profile\tOur company specializes in front-end intelligent video analytics (IVA / IVS) technologies for security systems, delivering stable and easily integrable intelligent video solutions.', 'We work closely with partners across the security industry ecosystem, supporting device manufacturers, software platform providers, and system integrators in embedding intelligent video analytics capabilities into their products and services, enabling differentiated competitiveness and high-value-added applications.', 'Youtube\t']",AI/IoT/Networking/Software & Platform,K23+K24,Self-owned：TDV (Taiwan),http://www.tdv.com.tw,"Our company specializes in front-end intelligent video analytics (IVA / IVS) technologies for security systems, delivering stable and easily integrable intelligent video solutions.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3051,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t741', 'Brand\t', 'Self-owned：TES 泰仕 (Taiwan)', '', 'Website\thttp://www.tes.com.tw', ""Company Profile\tTES is a professional test instrument manufacturer dedicated to all kinds of hand held equipment. Our goal is to provide top quality products to fit in each customer's needs."", '', 'Our products are sold all over the world and that makes a big population of happy customers. If you are interested in any of our products or looking for some information, feel free to contact us directly.', 'Youtube\t']",Factory & Environmental Safety and Health,741,Self-owned：TES 泰仕 (Taiwan),http://www.tes.com.tw,TES is a professional test instrument manufacturer dedicated to all kinds of hand held equipment. Our goal is to provide top quality products to fit in each customer's needs.,
https://www.secutech.com/26/en/exdetail.aspx?eid=5216,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Website\thttp://www.reborne.com.tw', 'Company Profile\tTHE REBORNE CO., LTD.', 'We reimagine marine waste as a valuable resource for the future. Through a refined process of collection, treatment, and remanufacturing, ocean debris is transformed into high-performance recycled boards for applications in architecture, public environments, and product design. Each material undergoes rigorous testing and certification, reflecting our commitment to circular design and a more sustainable future.', 'Youtube\thttps://www.reborne.com.tw/', '']",Smart Building/Homes,831,,http://www.reborne.com.tw,"THE REBORNE CO., LTD.",https://www.reborne.com.tw/
https://www.secutech.com/26/en/exdetail.aspx?eid=2557,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t443', 'Brand\t', 'Website\thttp://www.thinktronltd.com', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,443,,http://www.thinktronltd.com,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3158,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t1030', 'Brand\t', 'Website\thttp://seehiddenproblems.com/zh/', 'Company Profile\tAt Planck Vision Systems, we merge innovation with practicality.', 'Harness the power of our advanced monitoring and unparalleled safety.', 'Our thermal cameras, smart sensors, and analytics seamlessly detect risks and optimize operations. With us, anticipate failures and redefine operational efficiency.', '', ""Together, let's envision a safer, smarter tomorrow."", 'Youtube\thttps://www.youtube.com/watch?v=o3D8CvNYhYE', '']",Disaster Prevention and Rescue,1030,,http://seehiddenproblems.com/zh/,"At Planck Vision Systems, we merge innovation with practicality.",https://www.youtube.com/watch?v=o3D8CvNYhYE
https://www.secutech.com/26/en/exdetail.aspx?eid=2985,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t749', 'Brand\t', 'Other Represented：BAUER KOMPRESSOREN GmbH (Europe)', '', 'Website\thttp://www.thunder-system.com.tw', 'Company Profile\tTS is an official authorized agent of BAUER Kompressoren GmbH in Taiwan, also the agent of SAFER in Taiwan. We provide high pressure services and solutions according to the requests from any territories like fire bureaus, military or research institutes and so on...', 'Youtube\t']",Active/Passive Fire Safety,749,Other Represented：BAUER KOMPRESSOREN GmbH (Europe),http://www.thunder-system.com.tw,"TS is an official authorized agent of BAUER Kompressoren GmbH in Taiwan, also the agent of SAFER in Taiwan. We provide high pressure services and solutions according to the requests from any territories like fire bureaus, military or research institutes and so on...",
https://www.secutech.com/26/en/exdetail.aspx?eid=3059,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t537', 'Brand\t', 'Website\thttp://www.todays.com.tw', 'Company Profile\tToday Instruments Limited was founded in 1971 and reorganized into Today Instruments Limited in 1976.Since its establishment, it has continuously introduced excellent, professional and accurate analytical and test equipment and monitoring and communication equipment from Europe, the United States, Japan and other regions.', 'Youtube\t']",Disaster Prevention and Rescue,537,,http://www.todays.com.tw,"Today Instruments Limited was founded in 1971 and reorganized into Today Instruments Limited in 1976.Since its establishment, it has continuously introduced excellent, professional and accurate analytical and test equipment and monitoring and communication equipment from Europe, the United States, Japan and other regions.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2639,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1038', 'Brand\t', 'Self-owned：THT-EX (Taiwan)', 'Other Represented：CMP (Europe)', 'Other Represented：MARECHAL (Europe)', 'Other Represented：OSCG (Korea)', '', 'Website\thttp://www.tht-ex.com', 'Company Profile\tTHT-EX is an expert in explosion-proof lighting.', 'With strong innovation and core technologies such as IP68 protection and wide temperature resistance (120°C to –65°C), we launched the world’s first AC-driven explosion-proof LED light in 2011.', '', 'in addition, we also provide CMP (UK brand) cable glands and cable cleat, MARECHAL (French brand) explosion-proof plugs & sockets, and OSCG (Korean brand) industrial and explosion-proof cable gland & connectors, creating a one-stop service for hazardous areas', 'Youtube\thttps://www.youtube.com/watch?v=qfUiCT-1jZk', '']",Factory & Environmental Safety and Health,1038,Self-owned：THT-EX (Taiwan),http://www.tht-ex.com,THT-EX is an expert in explosion-proof lighting.,https://www.youtube.com/watch?v=qfUiCT-1jZk
https://www.secutech.com/26/en/exdetail.aspx?eid=227,"['Business Category\tCybersecurity/Product Design Security/IoT Security', 'Booth Number\t307', 'Brand\t', 'Self-owned：Omada / VIGI (Taiwan)', '', 'Website\thttp://https://www.tp-link.com/tw/', 'Company Profile\tHeadquartered in the United States, TP-Link is a global provider of reliable networking devices and smart home products, consistently ranked as the world’s top provider of Wi-Fi devices. The company is committed to delivering innovative products that enhance people’s lives through faster, more reliable connectivity. With a commitment to excellence, TP-Link serves customers in over 170 countries and continues to grow its global footprint.', 'Youtube\thttps://www.youtube.com/@TPLINKTECH', '']",Cybersecurity/Product Design Security/IoT Security,307,Self-owned：Omada / VIGI (Taiwan),http://https://www.tp-link.com/tw/,"Headquartered in the United States, TP-Link is a global provider of reliable networking devices and smart home products, consistently ranked as the world’s top provider of Wi-Fi devices. The company is committed to delivering innovative products that enhance people’s lives through faster, more reliable connectivity. With a commitment to excellence, TP-Link serves customers in over 170 countries and continues to grow its global footprint.",https://www.youtube.com/@TPLINKTECH
https://www.secutech.com/26/en/exdetail.aspx?eid=2825,"['Business Category\t', 'Booth Number\t123', 'Brand\t', 'Self-owned：Winhome (Taiwan)', '', 'Website\thttp://www.twwinhome.com', 'Company Profile\tWinhome Technology is located in Taipei.', 'Adding to Embedded System and Network Technology, we combine digital sensor components and IoT applications to realize the idea of smart homes.', 'WH-6000 Smart Community Intercom System was officially launched.', 'Our belief >【Design in Taiwan，R&D in Taiwan，Made in Taiwan】 We have complete R&D capabilities of software and hardware system.', 'To develop new products to strengthen the completeness of product lines and respond to the needs of the market.', 'Youtube\thttps://www.youtube.com/watch?v=LVdAtlQiOHE', '']",,123,Self-owned：Winhome (Taiwan),http://www.twwinhome.com,Winhome Technology is located in Taipei.,https://www.youtube.com/watch?v=LVdAtlQiOHE
https://www.secutech.com/26/en/exdetail.aspx?eid=1821,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t528', 'Brand\t', 'Self-owned：U&U (Taiwan)', '', 'Website\thttp://uuei-mmwaveradar.com', 'Company Profile\tU＆U Engineering established at Lung-Tan R＆D LAB, Taoyuan, Taiwan in 1996 and mainly based on frequency modulated continuous wave (FMCW) technology to develop related products since 2002.', '', 'The major products include that dual-core traffic microwave sensor, river velocity radar, river level radar, microwave level gauge.', '', 'Youtube\t']","Physical Security: Surveillance, Access Control, Alarm, Intercom",528,Self-owned：U&U (Taiwan),http://uuei-mmwaveradar.com,"U＆U Engineering established at Lung-Tan R＆D LAB, Taoyuan, Taiwan in 1996 and mainly based on frequency modulated continuous wave (FMCW) technology to develop related products since 2002.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5241,"['Business Category\tCybersecurity/Product Design Security/IoT Security', 'Booth Number\t-', 'Brand\t', 'Website\thttp://www.unitech.com.tw', 'Company Profile\t', 'Youtube\t']",Cybersecurity/Product Design Security/IoT Security,-,,http://www.unitech.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2404,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t119', 'Brand\t', 'Other Represented：TOYO AUTOMATION (Japan)', 'Other Represented：NEMOTO (Japan)', 'Other Represented：愛知製鋼 (Japan)', 'Other Represented：FUJIKURA COMPOSITES (Japan)', '', 'Website\thttp://www.use.com.tw', 'Company Profile\tUSE ELECTRONICS Co., Ltd. was founded in Taipei, Taiwan In April 1975 by Junichi Kato, our Japanese-born founder.', '', 'We expand our business scope to include sales and technical support services for various products such as electronic components, automation related products, electronic materials, glass/stone machining equipment and materials, anti-theft equipment, sensors, alcoholic beverages and food, as well as building materials and space optimization consulting services.', 'Youtube\t']",Disaster Prevention and Rescue,119,Other Represented：TOYO AUTOMATION (Japan),http://www.use.com.tw,"USE ELECTRONICS Co., Ltd. was founded in Taipei, Taiwan In April 1975 by Junichi Kato, our Japanese-born founder.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3014,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t111', 'Brand\t', 'Website\thttp://www.vcatechnology.com', 'Company Profile\tVCA Technology is a pioneer in video analytics with over 2.5 million channels deployed since 2009. Today, VCA Technology offers a wide variety of Deep Learning Tracking engines along with its proven suite of logical rules that can be deployed on cameras at the furthest edge or at the heart of large systems. At VCA Technology, we use advanced AI analytics to provide data so our partners can react proactively to events to enable them to make informed business decisions.', 'Youtube\thttps://www.youtube.com/@vcatechnology', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",111,,http://www.vcatechnology.com,"VCA Technology is a pioneer in video analytics with over 2.5 million channels deployed since 2009. Today, VCA Technology offers a wide variety of Deep Learning Tracking engines along with its proven suite of logical rules that can be deployed on cameras at the furthest edge or at the heart of large systems. At VCA Technology, we use advanced AI analytics to provide data so our partners can react proactively to events to enable them to make informed business decisions.",https://www.youtube.com/@vcatechnology
https://www.secutech.com/26/en/exdetail.aspx?eid=2608,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK21', 'Brand\t', 'Self-owned：Vecow (Taiwan)', '', 'Website\thttp://www.vecow.com', ""Company Profile\tVecow is a global leader in high-performance rugged embedded systems. From Edge AI to Robotics, we provide the stable 'brains' behind Machine Vision, Smart Factories, and Autonomous Systems. Empowering global industries to achieve seamless automation."", 'Youtube\thttps://www.youtube.com/@Vecow/videos', '']",AI/IoT/Networking/Software & Platform,K21,Self-owned：Vecow (Taiwan),http://www.vecow.com,"Vecow is a global leader in high-performance rugged embedded systems. From Edge AI to Robotics, we provide the stable 'brains' behind Machine Vision, Smart Factories, and Autonomous Systems. Empowering global industries to achieve seamless automation.",https://www.youtube.com/@Vecow/videos
https://www.secutech.com/26/en/exdetail.aspx?eid=2920,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK17+K18', 'Brand\t', 'Self-owned：Viscount (Taiwan)', '', 'Website\thttp://www.viscountco.com', 'Company Profile\tViscount Industries Co., Ltd. founded in 1973 is headquartered in Tamsui District, New Taipei City.', '', 'VISCOUNT specializes in manufacturing and selling the following items:', '1. Bicycle saddles', '2. Power wheelchair/scooter seats and related components', '3. Driving seats, passenger seats and related spare parts are mainly used in public transportation such as buses, tour buses, light rails, trains and so on.', '', 'Youtube\t']",AI/IoT/Networking/Software & Platform,K17+K18,Self-owned：Viscount (Taiwan),http://www.viscountco.com,"Viscount Industries Co., Ltd. founded in 1973 is headquartered in Tamsui District, New Taipei City.",
https://www.secutech.com/26/en/exdetail.aspx?eid=1747,"['Business Category\tSmart Building/Homes', 'Booth Number\t919', 'Brand\t', 'Self-owned：VISTATEC (Taiwan)', '', 'Website\thttp://www.visionsecurity.com.tw', 'Company Profile\tVISTATEC is a wireless-driven AIoT solutions provider, delivering integrated software, hardware, and cloud services for fast IoT deployment. Our portfolio spans smart control, security, comfort living, and energy management. We simplify advanced technology into practical smart living solutions, creating sustainable, win-win value through AI and data-driven innovation.', 'Youtube\thttps://youtu.be/cCFFFSz110o', '']",Smart Building/Homes,919,Self-owned：VISTATEC (Taiwan),http://www.visionsecurity.com.tw,"VISTATEC is a wireless-driven AIoT solutions provider, delivering integrated software, hardware, and cloud services for fast IoT deployment. Our portfolio spans smart control, security, comfort living, and energy management. We simplify advanced technology into practical smart living solutions, creating sustainable, win-win value through AI and data-driven innovation.",https://youtu.be/cCFFFSz110o
https://www.secutech.com/26/en/exdetail.aspx?eid=143,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t825', 'Brand\t', 'Other Represented：tyco (America)', 'Other Represented：Axxonsoft (Europe)', 'Self-owned：FINE (Taiwan)', '', 'Website\thttp://www.finegroup.com.tw', 'Company Profile\tVital Resource Co., Ltd was officially established in 1987 and has been engaged in the surveillance industry ever since.Keeping pace with the global trend of AI intelligence,the company introduced the AxxonSoft professional video management platform in 2016 to provide solutions for smart buildings,smart cities.Vital adheres to the highest standards of quality,considering customer demands as the top priority,meeting customer planning needs,and providing the best service to customers.', 'Youtube\thttps://www.youtube.com/@taiwanvital3081', '']",Factory & Environmental Safety and Health,825,Other Represented：tyco (America),http://www.finegroup.com.tw,"Vital Resource Co., Ltd was officially established in 1987 and has been engaged in the surveillance industry ever since.Keeping pace with the global trend of AI intelligence,the company introduced the AxxonSoft professional video management platform in 2016 to provide solutions for smart buildings,smart cities.Vital adheres to the highest standards of quality,considering customer demands as the top priority,meeting customer planning needs,and providing the best service to customers.",https://www.youtube.com/@taiwanvital3081
