"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","text-left","pps-tags","pps-tags href","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.electronics%20source%20co%20ltd.org-5de261b5-c7ed-4f9e-8f3a-5306fc5986cf.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-104fb299-3152-498e-a550-bb9e2e58ac83/desktop-small/23de94b1-3789-463b-af82-a4a37a2e76e6.png","ELECTRONICS SOURCE CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.electronics%20source%20co%20ltd.org-5de261b5-c7ed-4f9e-8f3a-5306fc5986cf.html","Electronics Source Co., Ltd. is a well-established local Thai company since 1985. We are trusted and proven by over 300 long term relationship customers to supply material for production. We supply products with good quality from world class manufacturer together with after-sell service support. Our informative and powerful website provides product's full detail, real time stock access, selling price and datasheet. Customers can buy online 24 hr. through our website.","Categories","EMS/Contract Manufacturing Services, Machine Vision/CCD Cameras, Semiconductor Packaging PCBs, Laser Processing, Assembly Equipment, Packaging Materials/Components, Connector & Cable, Design Software, Manufacturing/Inspection Equipment, Smart Lighting/LEDs/OLED, Electronic Device’s Plastic Packaging, Electronic Precision Metal Part, Smart Factory/Manufacturing Process, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive Electronics, Industrial Automation, Machine Building, PCB Manufacturing, Personal Computer Peripheral, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.electronics%20source%20co%20ltd.org-5de261b5-c7ed-4f9e-8f3a-5306fc5986cf.html","9D26","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.electronics%20source%20co%20ltd.org-5de261b5-c7ed-4f9e-8f3a-5306fc5986cf.html","Electronic brands"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.element14.org-72a54f85-16ce-481a-9576-fccd9f774ec8.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7952be07-2265-46f9-910c-369f5946d408/desktop-small/27c7dd6b-eb54-4703-8679-0b272ca6d30c.jpg","element14","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.element14.org-72a54f85-16ce-481a-9576-fccd9f774ec8.html","element14, part of Avnet, is a reliable distributor of electronic components, supporting customers in APAC from design to production with global reach, localized services, extensive inventory, and 24/7 access to products and services.","","","","0Z17","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.element14.org-72a54f85-16ce-481a-9576-fccd9f774ec8.html","Multicomp Pro, NI Instruments, Keysight, Tektronix, Molex"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ellsworth%20adhesives%20thailand%20ltd.org-41f725c9-ead7-4c62-bdae-b6bd97c46e6d.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b4a1aeac-3bb9-4d75-9680-e5b64e4fd01f/desktop-small/8d042b6f-c741-4e92-95f9-f6926166fecf.jpg","ELLSWORTH ADHESIVES (THAILAND) LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ellsworth%20adhesives%20thailand%20ltd.org-41f725c9-ead7-4c62-bdae-b6bd97c46e6d.html","Ellsworth Adhesives is a global distributor of specialty chemicals and equipment, offering adhesives, sealants, lubricants, coatings, tapes, soldering products, and more. We focus on engineered assembly processes, collaborating with industry leaders to develop tailored solutions. With 50 years of experience, we excel at providing high quality products, expert advice, valuable services, decades of experience, and a host of resources to ensure the total solution for our customers’ application needs.","Categories","Dispensers, Nano Technology Materials, Optical Components/Materials, Thermal Solutions, Electronic Chemical Related Material, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ellsworth%20adhesives%20thailand%20ltd.org-41f725c9-ead7-4c62-bdae-b6bd97c46e6d.html","9D16","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ellsworth%20adhesives%20thailand%20ltd.org-41f725c9-ead7-4c62-bdae-b6bd97c46e6d.html","Dow, Loctite, 3M, Cemedine, Humiseal, Dymax, ITW and more"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enbac%20co%20ltd.org-0a499194-eeb4-4f88-a55e-b6c4098ebd4c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a7b885e9-5043-43ad-8b81-8952a65846e3/desktop-small/42343265-3c93-4da5-b8ac-b10a80dd3de8.png","ENBAC CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enbac%20co%20ltd.org-0a499194-eeb4-4f88-a55e-b6c4098ebd4c.html","Our company is located in Gumi City, Korea, and manufactures and sells differential pressure type mass flow meters. In particular, it is possible to measure the mass flow rate and energy flow rate for gas by reflecting the density and humidity. It measures the moisture content in the gas (air, hydrogen, etc.) and provides the dry flow rate to the user. The flow rate values can be received as digital and analog outputs and pulses. The accuracy is +/- 0.5%.","Categories","OTHERS, Manufacturer (Brand Owner), Machine Building","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enbac%20co%20ltd.org-0a499194-eeb4-4f88-a55e-b6c4098ebd4c.html","0D06","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enbac%20co%20ltd.org-0a499194-eeb4-4f88-a55e-b6c4098ebd4c.html","ENBAC, FLOMASTER"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enrwey%20co%20ltd.org-15e04292-13d3-4903-890f-0d973b9cfe3c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e78ad3ca-824f-442b-be1c-a5e216cc50c3/desktop-small/494dd0a3-2545-40e1-b9ce-36ba8fb06d03.jpg","ENRWEY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enrwey%20co%20ltd.org-15e04292-13d3-4903-890f-0d973b9cfe3c.html","Our Products & Trusted Partners Our core lineup includes all kinds of high-end electronic switches, mechanical switches, switch modules, and custom cable assemblies. You’ll find our technology in high-end modules across IoT, automotive electronics, consumer tech, home appliances, smart medical devices, industrial equipment, and smart homes.","Categories","Connector & Cable, Sensor & Switches, Manufacturer (Brand Owner), Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Medical Devices, Mobile Communication System Equipment","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enrwey%20co%20ltd.org-15e04292-13d3-4903-890f-0d973b9cfe3c.html","0B17","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.enrwey%20co%20ltd.org-15e04292-13d3-4903-890f-0d973b9cfe3c.html","EW SWITCH"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esamber%20electronic%20science%20technology%20co%20ltd.org-73544ca0-3822-4d63-8a9c-7afac369c526.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-167722ba-9de4-4abe-876f-7534cb7f8417/desktop-small/2ddd0011-af06-4f1c-8d0b-cb25b9e659a9.jpg","ESAMBER ELECTRONIC SCIENCE TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esamber%20electronic%20science%20technology%20co%20ltd.org-73544ca0-3822-4d63-8a9c-7afac369c526.html","ESAMBER (founded 2007) provides thermal process solutions for electronics & semiconductor manufacturing. Mission: zero-defect assembly. We developed 200+ products covering SMT reflow, vacuum/wave/selective soldering, semiconductor soldering, laser solding, rework, plasma cleaning & nano coating.

Our team partners with Tsinghua, Chinese Academy of Sciences. We serve 1,100+ global leaders including Huawei, Apple, NVIDIA, BYD, Tesla, Foxconn. 30%+ annual growth. ESAMBER sets zero-defect standards.","Categories","Clean/ESD Protection Products, Soldering Machines/Materials, Washing Machines, Inspection Equipment, Reliability/Evaluation Inspection Equipment, Manufacturer (Brand Owner), Aerospace, Automotive Electronics, Industrial Automation, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esamber%20electronic%20science%20technology%20co%20ltd.org-73544ca0-3822-4d63-8a9c-7afac369c526.html","9Z06","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esamber%20electronic%20science%20technology%20co%20ltd.org-73544ca0-3822-4d63-8a9c-7afac369c526.html","ESAMBER 屹博科技"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esco-thai%20co%20ltd.org-024fd9df-2528-4ec3-bbfe-dcb0bdf8a5e0.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4d5e74b5-ab0c-4970-a275-9980bdda72bb/desktop-small/76796b1f-ce84-46ff-8472-d8f39dd22280.jpg","ESCO-THAI CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esco-thai%20co%20ltd.org-024fd9df-2528-4ec3-bbfe-dcb0bdf8a5e0.html","products, air showers, clean benches (laminar flow), pass boxes, foot-borne contamination control flooring, electrostatic discharge control products and antistatic clean room apparel to disk drive, semiconductor, microelectronics, food, pharmaceutical, plastic and other related industries.","Categories","OTHERS","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esco-thai%20co%20ltd.org-024fd9df-2528-4ec3-bbfe-dcb0bdf8a5e0.html","9E18","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.esco-thai%20co%20ltd.org-024fd9df-2528-4ec3-bbfe-dcb0bdf8a5e0.html","TEXWIPE and SIMCO"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.espec%20engineering%20thailand%20co%20ltd.org-3837a68b-b036-4e38-85c1-3a02dc685b59.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d2cb7fe4-809a-439a-98cd-5538c2373ec4/desktop-small/3505bdc0-9de8-4ffc-830e-234e87b06834.png","ESPEC ENGINEERING (THAILAND) CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.espec%20engineering%20thailand%20co%20ltd.org-3837a68b-b036-4e38-85c1-3a02dc685b59.html","ESPEC creates next-generation environmental testing solutions, featuring our innovative Chamber technologies. Our state-of-the-art systems deliver precise and reliable testing for electronics, automotive, and industrial industries, helping customers enhance product quality, ensure compliance, and boost performance. With hands-on expertise and cutting-edge technology, we provide tailored solutions that meet the evolving demands of industries worldwide🌍.","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive Electronics","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.espec%20engineering%20thailand%20co%20ltd.org-3837a68b-b036-4e38-85c1-3a02dc685b59.html","9D09","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.everwide%20chemical%20company.org-0dde67bb-e0fa-4969-b59e-8e1c84fd1a5f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ecfdb073-39eb-42cf-ab59-0540ceab556d/desktop-small/1ca53704-14de-46ce-8abf-f312df40ff4e.jpg","EVERWIDE CHEMICAL COMPANY","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.everwide%20chemical%20company.org-0dde67bb-e0fa-4969-b59e-8e1c84fd1a5f.html","Everwide Chemical is a Taiwan based specialty chemical manufacturer with over 20 years of experience in developing high-performance adhesive solutions. The company specializes in epoxy, UV-curable, silicone, and modified silicone resins, serving industries such as electronics, automotive, optoelectronics, and medical devices. With strong R&D capabilities and a commitment to quality and innovation, Everwide provides customized solutions to meet diverse manufacturing needs worldwide.","Categories","Thermal Solutions, Electronic Chemical Related Material, Manufacturer (Brand Owner), Automotive Electronics","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.everwide%20chemical%20company.org-0dde67bb-e0fa-4969-b59e-8e1c84fd1a5f.html","0B15","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.everwide%20chemical%20company.org-0dde67bb-e0fa-4969-b59e-8e1c84fd1a5f.html","Everwide Chemical Co."
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.excel%20cell%20electronic%20co%20ltd.org-d6f0027f-b42a-45a9-99ab-0f7342559bba.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a81ed8b6-41f1-4b2f-bede-5f34bcaa6932/desktop-small/d5e4a3d5-512d-4139-b180-d4ee95ce0775.jpg","EXCEL CELL ELECTRONIC CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.excel%20cell%20electronic%20co%20ltd.org-d6f0027f-b42a-45a9-99ab-0f7342559bba.html","ECE, a professional manufacturer of Switches, Relays, Terminal Blocks, Resettable fuse, Stepping motor and other electromechanical components since 1981. Headquarter is based in Taiwan, and it consists of 5 factories in Taiwan and China with several R&D engineer teams specialize in varies fields. At ECE, we are always endeavoring in building up close cooperation relationships with our customers and in assisting them in maintaining their leading positions. ECE is not just an electronic component manufacturer, but also a long-term strategic partner to form strategic alliances with our customers.","Categories","OTHERS, Manufacturer (Brand Owner), Home Appliance, Industrial Automation, Optical Instrument, Medical Devices, PCB Manufacturing, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.excel%20cell%20electronic%20co%20ltd.org-d6f0027f-b42a-45a9-99ab-0f7342559bba.html","0B12","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.excel%20cell%20electronic%20co%20ltd.org-d6f0027f-b42a-45a9-99ab-0f7342559bba.html","ECE, GOODSKY"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fagerdala%20-%20a%20part%20of%20sealed%20air.org-c776af61-c9b6-4a18-a48d-e4379e79a5a1.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-90661cab-9818-4583-855e-55232716f254/desktop-small/f77dc4e8-9032-4173-9761-705cea71f74a.png","FAGERDALA - A Part of Sealed Air","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fagerdala%20-%20a%20part%20of%20sealed%20air.org-c776af61-c9b6-4a18-a48d-e4379e79a5a1.html","Sealed Air is a global leader in protective and sustainable packaging solutions, helping businesses protect essential goods shipped worldwide. We specialize in advanced protective packaging solutions for high-value, sensitive equipment, engineered to safeguard critical electronics such as servers, medical instruments, and high-tech equipment from shock, vibration, and handling risks during storage and transportation.","Categories","OTHERS, Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Optical Instrument, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fagerdala%20-%20a%20part%20of%20sealed%20air.org-c776af61-c9b6-4a18-a48d-e4379e79a5a1.html","9D25","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fair-rite%20asia%20pte%20ltd.org-1cd30c19-b7bf-4321-aea6-7f39e4c43bcd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-3c053890-5de5-44d5-a81b-0e7137229772/desktop-small/f5b92502-0674-4c02-853d-1c568a8c7766.jpg","FAIR-RITE ASIA PTE LTD","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fair-rite%20asia%20pte%20ltd.org-1cd30c19-b7bf-4321-aea6-7f39e4c43bcd.html","Fair-Rite Asia manufactures and supplies a wide variety of standard catalog ferrite parts such as Ferrite sheet, Antenna/RFID, Low Frequency Suppression Cable Component, High Frequency Toroid kit, as well as customized Ferrite Parts.","Categories","SMDs (Capacitor/Diode/Resister/Transistor/IC/etc.), Industrial Automation, Optical Instrument, Medical Devices","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fair-rite%20asia%20pte%20ltd.org-1cd30c19-b7bf-4321-aea6-7f39e4c43bcd.html","0C26","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.fair-rite%20asia%20pte%20ltd.org-1cd30c19-b7bf-4321-aea6-7f39e4c43bcd.html","Fair-Rite"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20components%20industry%20corp.org-5abd1116-4fc2-4292-858d-8007146690bf.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ae9ad799-7663-4680-9ba7-3ff838a9698f/desktop-small/3b578fb7-43fc-490e-9278-efa98b91c45c.png","GENERAL COMPONENTS INDUSTRY CORP.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20components%20industry%20corp.org-5abd1116-4fc2-4292-858d-8007146690bf.html","General Components Industry Corp (GCI) is one of the leading enterprise specializing in the design, sales, and manufacturing of magnetic components such as transformers, inductors, and filters.  With a team of over 35 high-quality and sophisticated engineers , accumulated manufacturing experience, and a commitment to a comprehensive quality assurance system, environmental protection, and automotive industry standards (ISO 9001, ISO 14001, IATF 16949).GCI also offers ODM/OEM collaboration options and creating cooperative business opportunities together!","Categories","Transformers, OTHERS, Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Medical Devices, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.general%20components%20industry%20corp.org-5abd1116-4fc2-4292-858d-8007146690bf.html","0C14","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.genetron%20corp.org-6db27c40-5a0c-45ba-be82-7359071eab4f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-06eb8aec-4f57-4a9c-9ae8-0fcea39f4f79/desktop-small/ba6fad2a-8790-4ccb-8aaa-e97463611c8c.jpg","GENETRON CORP.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.genetron%20corp.org-6db27c40-5a0c-45ba-be82-7359071eab4f.html","We support engineers, researchers, and innovators across the region with high-performance test and measurement equipment designed for precision, reliability, and ease of integration. From advanced oscilloscopes to comprehensive protocol and power analysis solutions, our portfolio empowers professionals to validate designs, troubleshoot complex systems, and accelerate development with confidence.
   OUR PRODUCT
•	DIGITAL OSCILLOSCOPE 
•	PROTOCOL ANALYZERS
•	SPECTRUM ANALYZER 
•	NETWORK ANALYZER 
•	POWER SOURCE/SUPPLY
•	LCR METER
•	WAVEFORM GENERATOR
•	Acoustic/Thermal Camera
•	Etc.","Categories","Analysis Equipment/Software, Inspection Equipment, Measurement Equipment, Reliability/Evaluation Inspection Equipment, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Personal Computer Peripheral, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.genetron%20corp.org-6db27c40-5a0c-45ba-be82-7359071eab4f.html","0Z06","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.genetron%20corp.org-6db27c40-5a0c-45ba-be82-7359071eab4f.html","TELEDYNE LECROY, TELEDYNE SP DEVICES, SPECTRUM, ITECH, SPEAG, ACTIVE TECHNOLOGIES, TYPHOON HIL, SIGLENT, PEARSON, ANRITSU, WAYNE KERR, FOTRIC"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.giantlok%20engineering%20co%20ltd.org-160a9ec5-9c11-43e4-b9a9-9b4975ca84be.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0a37d6d4-1f38-4237-bb1c-16e4d1564a76/desktop-small/3d5356db-bbfe-433c-af14-5223d1a62a82.jpg","GIANTLOK ENGINEERING CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.giantlok%20engineering%20co%20ltd.org-160a9ec5-9c11-43e4-b9a9-9b4975ca84be.html","The company engages in a wide array of UL certified cable management lines and accommodates one-stop shop product portfolio, which including cable ties, stainless steel ties, cable glands, conduit fittings, Tefzel® ties, cold weather resistant ties, fasteners, cable clips, wiring ducts, wire connectors, and terminals to help the world-class customers answer the difficulties and pave the infrastructure for tomorrow’s connectivity.","Categories","Connector & Cable, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Audio / Visual Equipment, Home Appliance, Industrial Automation, Machine Building","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.giantlok%20engineering%20co%20ltd.org-160a9ec5-9c11-43e4-b9a9-9b4975ca84be.html","9F29","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.giantlok%20engineering%20co%20ltd.org-160a9ec5-9c11-43e4-b9a9-9b4975ca84be.html","Giantlok"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20baosong%20industry%20technology%20co%20ltd.org-4fb4abd6-099f-44c5-820e-910e5cd7640d.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f5d707a9-8dd0-4230-ac07-4ef261d9aabb/desktop-small/04366758-1056-4cc8-a43d-4d64d8b656bc.jpg","GUANGDONG BAOSONG INDUSTRY TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20baosong%20industry%20technology%20co%20ltd.org-4fb4abd6-099f-44c5-820e-910e5cd7640d.html","We manufacture high-precision custom aluminum components for automotive, NEV, robotics and medical industries, providing reliable, application-specific solutions.
Our capabilities cover custom extrusion, precision CNC machining and die casting, serving chassis parts, battery enclosures, robotic structures and medical device components.
We offer one-stop services from design and prototyping to mass production and surface finishing. ISO 9001, IATF 16949 and ISO 13485 certified, we deliver consistent quality and dependable global supply.","Categories","OTHERS, Manufacturer (Brand Owner), Industrial Automation, Machine Building","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20baosong%20industry%20technology%20co%20ltd.org-4fb4abd6-099f-44c5-820e-910e5cd7640d.html","0A15","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20baosong%20industry%20technology%20co%20ltd.org-4fb4abd6-099f-44c5-820e-910e5cd7640d.html","BRILLIANCE"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20jinshengxin%20industrial%20co%20ltd.org-7b44d24a-508d-40b4-aa43-5c9a36eb9335.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-08169768-65e3-4f46-b046-e0a85d38d12a/desktop-small/3982c33e-f1cb-477b-88db-360021cc50fb.jpg","GUANGDONG JINSHENGXIN INDUSTRIAL CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20jinshengxin%20industrial%20co%20ltd.org-7b44d24a-508d-40b4-aa43-5c9a36eb9335.html","We have achieved fully automated production and testing, forming a comprehensive management system that integrates product design, mold development, metal stamping, injection molding, automated assembly, airtightness testing, and after-sales service to meet the diverse needs of our customers and create highly adaptable solutions for customers of different industries and sizes.","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, PCB Manufacturing, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20jinshengxin%20industrial%20co%20ltd.org-7b44d24a-508d-40b4-aa43-5c9a36eb9335.html","0A14","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.guangdong%20jinshengxin%20industrial%20co%20ltd.org-7b44d24a-508d-40b4-aa43-5c9a36eb9335.html","ZTE, DJI, BYD, TORRAS, Ienovo"
