"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href","main-stand-holder-name-prefix","main-stand-holder-name","main-stand-holder-name href"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ask%20coltd.org-2b3e304b-db5f-4c28-a9a9-80ea495a6562.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d3e84196-75b0-4d94-9159-fa091bf8a24d/desktop-small/478afe13-6317-4669-98b2-106423c05f01.png","ASK co.,ltd.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ask%20coltd.org-2b3e304b-db5f-4c28-a9a9-80ea495a6562.html","1946年の創業以来、一貫して計測関連機器の開発・生産・販売をしてまいりました。 常に市場ニーズを先取りし、新たな発想の独自商品を生み出し、開発型企業を目指してきました。 近年は、食品・医療・半導体・新エネルギー等の異分野へ注力しております。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ask%20coltd.org-2b3e304b-db5f-4c28-a9a9-80ea495a6562.html","ASK㈱","Categories","Smart Factory Solution, Hydraulic Equipment, Pumps, Industrial Cleaning Machines/Detergents, Tokyo, Osaka, Southeast Asia","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ask%20coltd.org-2b3e304b-db5f-4c28-a9a9-80ea495a6562.html","Stand shared with","SHINAGAWAKU","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-b6a235e0-a3df-40e1-bdd2-4510b755b13c.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%BF%E3%82%B4%E8%A3%BD%E4%BD%9C%E6%89%80.org-36231c62-181b-4981-9df9-2557cd48a1e3.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9472a79b-fa14-4832-9eb7-df3b23c8b507/desktop-small/bcfa16e2-4359-4930-b139-5c56a3def255.png","株式会社 アタゴ製作所","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%BF%E3%82%B4%E8%A3%BD%E4%BD%9C%E6%89%80.org-36231c62-181b-4981-9df9-2557cd48a1e3.html","Our products are widely used in applications ranging from residential equipment to industrial systems, and even cooling units for high-performance servers, enabling us to meet a diverse range of customer needs.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%BF%E3%82%B4%E8%A3%BD%E4%BD%9C%E6%89%80.org-36231c62-181b-4981-9df9-2557cd48a1e3.html","Original Products","Categories","Mechanical Parts, Joining/Welding/Cutting, Prototype Production, Gunma","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%BF%E3%82%B4%E8%A3%BD%E4%BD%9C%E6%89%80.org-36231c62-181b-4981-9df9-2557cd48a1e3.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bangkok%20taiyo%20springs%20coltd.org-276922e4-be20-486a-8790-9b702d43a537.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-36134721-adfe-46ee-b351-0e72847a3a54/desktop-small/d78a2524-9b17-469d-ab52-d1b8892d58be.jpg","BANGKOK TAIYO SPRINGS CO.,LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bangkok%20taiyo%20springs%20coltd.org-276922e4-be20-486a-8790-9b702d43a537.html","Our manufacturing process is highly efficient, high technology machinery such as 40 to 300 tons Progressive Stamping. We can produce for all types of steel with the thickness from 0.08 to 6.0 mm.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bangkok%20taiyo%20springs%20coltd.org-276922e4-be20-486a-8790-9b702d43a537.html","Component part for Automotive, Motorcycle, Home Appliance and IT Industries.","Categories","Pressing, Sheet Metal, Laser Processing, Southeast Asia","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bangkok%20taiyo%20springs%20coltd.org-276922e4-be20-486a-8790-9b702d43a537.html","Stand shared with","THAI SUBCONTRACTING PROMOTION ASSOCIATION","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-45841138-1ac3-415b-8bf2-9e38c5c9aa11.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.barah%20innovation%20coltd.org-7f2e7f1f-a012-43f2-b267-9434994af35b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-493d7a36-7165-4a6d-848a-64cf1a54e818/desktop-small/582d6dfd-19e8-4122-84cd-222f79351057.png","BARAH INNOVATION CO.,LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.barah%20innovation%20coltd.org-7f2e7f1f-a012-43f2-b267-9434994af35b.html","Barah Innovation is a smart manufacturing company specializing in GIM, Geometric Injection Molding. We develop solutions that reduce material and design constraints and reproduce complex, fine structures that are difficult with conventional injection molding or standard 3D printing. Based on our R&D capabilities, we provide customized materials and precision manufacturing technologies across metals, ceramics, engineering plastics, and polymers, supporting prototyping, customized production, and industries from dental and medical devices to aerospace, aviation, and defense.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.barah%20innovation%20coltd.org-7f2e7f1f-a012-43f2-b267-9434994af35b.html","BARAH INNOVATION CO., LTD., Formlabs, QNES GLOBAL","Categories","Resin 3D Printers, AM, Materials, Components, 3D Printing Outsourcing, Molding Machine, Tools, Mechanical Parts, Tube Components, Surface Treatment, Prototype Production, Materials, Medical Device Parts, Medical Device Materials, South Korea","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.barah%20innovation%20coltd.org-7f2e7f1f-a012-43f2-b267-9434994af35b.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%83%90%E3%82%A4%E3%82%AA%E3%83%8D%E3%83%83%E3%83%88%E7%A0%94%E7%A9%B6%E6%89%80.org-66e4cfcf-d7d2-49f6-aa65-541df6cad96f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-cd302a89-852f-4023-b30a-7d3982dc78ba/desktop-small/0f7dd952-405c-4fcd-897f-d1a38975c2ab.jpg","株式会社 バイオネット研究所","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%83%90%E3%82%A4%E3%82%AA%E3%83%8D%E3%83%83%E3%83%88%E7%A0%94%E7%A9%B6%E6%89%80.org-66e4cfcf-d7d2-49f6-aa65-541df6cad96f.html","バイオネット研究所は、あらゆるセンサーからデータを可視化する専門家集団です。組込み系ＳＥ、データ処理ＳＥ、ハードウェア設計者からなるエンジニア集団で、各分野の専門家による、物理設計からできるのが強みです。特殊な専門知識を有するエンジニアを最大限に活かし、要求仕様を満足させるシステム開発を行うための環境を整えています。 ○ 計測・医療機器のシステム開発 ○計測・医療機器のデータ解析 ○ システム開発のコンサルテーション ○ 次世代バイオビジネスの展開 ○ インターネットを利用した通信販売","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%83%90%E3%82%A4%E3%82%AA%E3%83%8D%E3%83%83%E3%83%88%E7%A0%94%E7%A9%B6%E6%89%80.org-66e4cfcf-d7d2-49f6-aa65-541df6cad96f.html","作業負荷計測システム　PosCheck","Categories","Other AI Solutions, 3D Measuring Instruments, Scanners, Measuring Instruments, Automation Products/Technology, Tokyo","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%83%90%E3%82%A4%E3%82%AA%E3%83%8D%E3%83%83%E3%83%88%E7%A0%94%E7%A9%B6%E6%89%80.org-66e4cfcf-d7d2-49f6-aa65-541df6cad96f.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bioshine%20ptfe%20inc.org-acbe3e68-4b3e-4b61-8ecc-cb4c3f534774.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-094ccea6-4ae9-43cb-8e07-86d532f79bbc/desktop-small/8ae56d08-6ff3-42f6-b927-2480cd747b46.jpg","BIOSHINE PTFE INC.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bioshine%20ptfe%20inc.org-acbe3e68-4b3e-4b61-8ecc-cb4c3f534774.html","Bioshine (BSP) is an ISO-9001 certified manufacturer of precision CNC machining and turning components. Utilizing high-performance PTFE, PTFE compounds, and engineering plastics (PEEK, POM), we provide top-tier OEM solutions including spring energized seals, hydraulic seals, O-rings, Back-up rings, and custom bespoke industrial parts. Our products are trusted worldwide in general industry, hydraulic or pneumatic systems, machinery, pumps, and valves. Visit our stand to explore endless possibilities for your custom parts and sealing solutions!","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bioshine%20ptfe%20inc.org-acbe3e68-4b3e-4b61-8ecc-cb4c3f534774.html","BIOSHINE, BSP","Categories","Hydraulic Equipment, Pumps, Mechanical Parts, Tube Components, Cutting, Resin Processing, Prototype Production, Other Contract Services, Repair and Replenishment Parts, Other Maintenance Products/Service, Taiwan","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bioshine%20ptfe%20inc.org-acbe3e68-4b3e-4b61-8ecc-cb4c3f534774.html","Stand shared with","International Taipei Bearing & Transmission Association","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-e5ba22b0-43db-464f-b2f9-863dde96feb4.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bliksen%20co%20ltd.org-627cb14b-1730-48ed-8360-f5a3c9d84bbd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d0ac5969-9a2e-4f14-82b6-37ff60c69ed0/desktop-small/850fdcd2-bd66-4e50-81d2-b235aaeffe18.jpg","BLIKSEN CO., LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.bliksen%20co%20ltd.org-627cb14b-1730-48ed-8360-f5a3c9d84bbd.html","Founded in 1989, BLIKSEN is a Taiwanese manufacturer specializing in precision sheet metal processing. We serve the semiconductor, medical, and data center industries with ISO-based quality and a 99.86% yield rate. Services include powder coating, sub-assembly, and fine deburring. Japanese drawings are fully supported. A new Malaysia plant will launch in 2026. With flexible lead times and export-ready capability, we support your stable, high-precision part supply.","","","","","","","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.capiq%20engineering%20pvt%20ltd.org-edd4a2f4-9ab3-4339-8358-0c51b8bbb620.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-24b8005c-4254-42eb-bb28-46d377960ed4/desktop-small/e13f8cd3-b2db-4ed5-9037-d0cd3c11940e.jpg","Capiq Engineering Pvt. LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.capiq%20engineering%20pvt%20ltd.org-edd4a2f4-9ab3-4339-8358-0c51b8bbb620.html","We are a precision manufacturing company focused on delivering high-quality machined components and solutions. With strong technical expertise and a commitment to on-time delivery, we support our customers with reliable and cost-effective manufacturing.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.capiq%20engineering%20pvt%20ltd.org-edd4a2f4-9ab3-4339-8358-0c51b8bbb620.html","Capiq Engineering Pvt. Ltd.","Categories","Mechanical Parts, Cutting, Medical Device Parts, Deburring Products, Tools, Measuring Instruments, Testing Instruments, Automation Products/Technology, Others","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.capiq%20engineering%20pvt%20ltd.org-edd4a2f4-9ab3-4339-8358-0c51b8bbb620.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.carima%20co%20ltd.org-47497ac9-0e64-4676-8db8-60237b587778.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-c2a179ec-83f4-40ca-bc3c-de7356734789/desktop-small/cb82c24c-3666-4d28-99f0-9dbd3fc555a9.png","CARIMA Co., Ltd.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.carima%20co%20ltd.org-47497ac9-0e64-4676-8db8-60237b587778.html","CARIMA is a global leading manufacturer of industrial DLP 3D printers, equipped with proprietary technologies like C-CAT, the world’s fastest continuous additive technology, and S-BAT, an advanced seamless boundary alignment technology that ensures seamless layer transitions and exceptional surface quality. Our DLP printers deliver unmatched speed, precision, and scalability across various industries, setting new standards in high-performance digital manufacturing.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.carima%20co%20ltd.org-47497ac9-0e64-4676-8db8-60237b587778.html","CARIMA","Categories","Resin 3D Printers, AM, Tokyo, South Korea","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.carima%20co%20ltd.org-47497ac9-0e64-4676-8db8-60237b587778.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chao%20chuan%20metal%20industrial%20co%20ltd.org-39f7badc-4ad2-4318-becb-53352bf7023f.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","CHAO CHUAN METAL INDUSTRIAL CO., LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chao%20chuan%20metal%20industrial%20co%20ltd.org-39f7badc-4ad2-4318-becb-53352bf7023f.html","Custom made mechanical parts in a wide range of usages such as Automotive, Lawn & Garden, Hand Tool, Industrial & Electric, and even Defense, etc.","","","","Categories","Bearings, Ball Screws, Motors, Drivers, Gears, Transmissions, Belts, Chains, Couplings, Pulley, Hydraulic Equipment, Pumps, Other Motion Products, Mechanical Parts, Fasteners, Screw Tightening Products, Taiwan","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chao%20chuan%20metal%20industrial%20co%20ltd.org-39f7badc-4ad2-4318-becb-53352bf7023f.html","Stand shared with","International Taipei Bearing & Transmission Association","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-e5ba22b0-43db-464f-b2f9-863dde96feb4.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chin%20tung%20pe%20co%20ltd.org-ed74b6c6-568d-4de9-8c76-6f7e6766b698.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-12b8e4c1-1ba0-436a-b60b-edd86a0e6915/desktop-small/6d0b50fa-92c0-4f67-95be-a84c77c907f6.jpg","Chin Tung P.E. CO., LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chin%20tung%20pe%20co%20ltd.org-ed74b6c6-568d-4de9-8c76-6f7e6766b698.html","【事業内容：金属プレス×プラスチック射出のトータルソリューション】 勤通精密企業有限公司（CHIN TUNG P.E. CO., LTD.）は、40年以上の歴史を持つ、金属プレス加工とプラスチック射出成形を融合させた専門OEM/ODMメーカーです。 1. 金型設計から表面処理までの一貫生産 設計・金型製作から、単発／順送プレス加工、各種樹脂（ABS、PP、PC、POM、TPU等）の射出成形、インサート成形、そして陽極処理（アルマイト）や塗装などの表面処理まで、すべて自社チェーンで一貫対応いたします。窓口を一本化することで、御社の管理コスト削減と開発期間短縮（短納期）に貢献します。 2. 試作から量産まで柔軟な生産体制 「少量多品種」のニーズに強みがあり、50個のカスタム試作・小ロット生産から、10万個以上の量産まで柔軟に受託します。自動車部品、電子コネクター、船舶・ドローン部品など多岐にわたる分野で豊富な実績を誇ります。 3. 日本品質とグローバル対応 長年にわたり日本の大手ブランドや欧米企業との取引実績があり、日本語・英語での円滑なビジネスコミュニケーションが可能です。ISO-9001認証に基づいた厳格な品質管理と、豊富な輸出・梱包経験により、安心・安全な製品をお届けします。","","","","Categories","Mechanical Parts, Cutting, Pressing, Sheet Metal, Laser Processing, Resin Processing, Medical Device ODM, OEM, Disaster Prevention Equipment, Taiwan","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chin%20tung%20pe%20co%20ltd.org-ed74b6c6-568d-4de9-8c76-6f7e6766b698.html","Stand shared with","Taiwan Electrical and Electronic Manufacturers' Association (TEEMA)","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-09ea627a-8341-4778-94b4-5c4733166f1b.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chipsen%20inc.org-5d772992-18eb-49af-acce-fa427f537a02.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f482bfcd-beca-4124-ad1d-1126d36d4afa/desktop-small/0af2c6f7-bea1-4371-9cbe-59884fbd47d0.png","CHIPSEN INC.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chipsen%20inc.org-5d772992-18eb-49af-acce-fa427f537a02.html","Chipsen is Korea's No.1 industrial wireless solution provider for smart factories.

Wireless MCT(RCPORT-MCT): Makes MCT/CNC wireless, solving cable issues. FANUC-compatible, enabling remote office control via networks.

Wireless PLC(RCPORT-PLC): Highly compatible with Mitsubishi and other PLCs. Supports wireless programming, control, and HMI.

Serial Adapters: Converts RS-232/422/485 & USB to Bluetooth for stable, long-range communication.

Wireless Modules: Supplies industrial embedded Bluetooth modules (BLE & SPP) for product development.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chipsen%20inc.org-5d772992-18eb-49af-acce-fa427f537a02.html","CHIPSEN INC.","Categories","Digital Transformation Platform, Smart Factory Solution, Cutting, Electronics Products, Factory Facilities & Equipment, Other Products for Factory, Factory Automation & Control Systems, South Korea","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.chipsen%20inc.org-5d772992-18eb-49af-acce-fa427f537a02.html","Stand shared with","Korea Bearing Industry Association","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-aa060a93-c52a-402f-913b-66b2019d63d2.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.cmet%20inc.org-8c3cd982-f77f-4a57-8e31-cf42e71e3f9f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5b472bf0-948f-451f-b379-120ff023b1df/desktop-small/b7bfd9bf-1033-4d1f-b1bc-661c0b83d7cc.png","CMET Inc.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.cmet%20inc.org-8c3cd982-f77f-4a57-8e31-cf42e71e3f9f.html","CMET is a leading 3D printer company in Japan and has been contributing to the development and prototyping in the Japanese manufacturing industry with its unique technology and services since 1988, when CMET sold the first domestic-made SLA machine.
Today, CMET is a leading 3D printer company in Japan, offering a full range of services including development, manufacturing, sales, and maintenance of 3D printers (SLA and Sand3DP) and materials.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.cmet%20inc.org-8c3cd982-f77f-4a57-8e31-cf42e71e3f9f.html","産業用ハイエンドSLA Rapid Meisterシリーズ, TSR系樹脂, 砂型3Dプリンタ Sand Casting Meisterシリーズ","Categories","Resin 3D Printers, AM, Materials, Components, Factory Facilities & Equipment","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.cmet%20inc.org-8c3cd982-f77f-4a57-8e31-cf42e71e3f9f.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.cnctech%20group.org-e0936891-e5e0-47f1-845d-f02e4c887d83.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","CNCTECH GROUP","","","","","","","","","Stand shared with","EIFEC Company Limited","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-436ebfd5-5a09-4779-bfc9-8822a0e9f502.html"
