"list-item-link href","brand-card-wrapper src","name","chip","brand-location-hall","brand-location-stand","country"
"https://www.ifa-berlin.com/exhibitors/xiamen-yeasincere-industrial","https://drive.ifa-berlin.com/drive/2026/06/_cache/a233b76e8e6fbf3f1474e6263587ed97_27031bef4643857a8bfed67ed7728a68.png.webp","Xiamen Yeasincere Industrial Corporation","IFA Global Markets","Hall 26a","H26a-337","China"
"https://www.ifa-berlin.com/exhibitors/aochuan","https://drive.ifa-berlin.com/drive/2026/07/_cache/a4b0548f5c442ae1929869295bf4460f_d0e1c136a2635a9b472b12a17174f001.png.webp","Aochuan","Content Creation","Hall 17","H17-257","China"
"https://www.ifa-berlin.com/exhibitors/xi-an-far-east-group","https://drive.ifa-berlin.com/drive/2026/08/_cache/788202954aff4e79457ab6245d1ecd82_5f15f8494206c18f032144307ab6d03d.jpg.webp","Xi'an Far East Group Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1075","China"
"https://www.ifa-berlin.com/exhibitors/vfan","https://www.ifa-berlin.com/img/exhibitors/default.svg","Vfan","Communication & Connectivity","Hall 5.2","H5.2-225","China"
"https://www.ifa-berlin.com/exhibitors/zhongshan-lufutatech","https://www.ifa-berlin.com/img/exhibitors/default.svg","Zhongshan Lufutatech Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1025","China"
"https://www.ifa-berlin.com/exhibitors/amd-2","https://www.ifa-berlin.com/img/exhibitors/default.svg","AMD","","CityCube Hall B","CCBB-O9",""
"https://www.ifa-berlin.com/exhibitors/frt-robotics","https://drive.ifa-berlin.com/drive/2026/07/_cache/5ffaaf5f14490132be8d190facb7b478_64a0ed077d7f592a758db9610a05f74c.png.webp","FRT ROBOTICS","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/cixi-wanlong-electrical","https://drive.ifa-berlin.com/drive/2025/12/_cache/4f6dae5e2605c848ea5d8a8b66eddda9_316445eb7c6eefd00ae1746651ed6bfa.png.webp","Cixi Wanlong Electrical Co., Ltd.","IFA Global Markets","Hall 26b","H26b-857","China"
"https://www.ifa-berlin.com/exhibitors/guangzhou-shine-e-electronic-technology","https://drive.ifa-berlin.com/drive/2026/07/_cache/bb3353bb41b3d13cbe802f60516ac5e6_8d0722408bd909557c010cf97e525d46.jpg.webp","Guangzhou Shine-E Electronic Technology Co. Ltd.","IFA Global Markets","Hall 26b","H26b-817","China"
"https://www.ifa-berlin.com/exhibitors/darkrim","https://www.ifa-berlin.com/img/exhibitors/default.svg","Darkrim","","Hall 5.2","H5.2-518",""
"https://www.ifa-berlin.com/exhibitors/lumi-intelligent-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/97105554c912dcbb8ea07b6923293eed_10414b609a7146ca4a01a5eaab92e442.png.webp","Lumi Intelligent Technology","IFA Next","Hall 25","H25-171","China"
"https://www.ifa-berlin.com/exhibitors/zhejiang-oulun-electric-2","https://www.ifa-berlin.com/img/exhibitors/default.svg","Zhejiang Oulun Electric Co.,Ltd","IFA Global Markets","Hall 26c","H26c-158","China"
"https://www.ifa-berlin.com/exhibitors/chongqing-yunyang-lianyu-electronics","https://www.ifa-berlin.com/img/exhibitors/default.svg","Chongqing Yunyang Lianyu Electronics Co., Ltd","IFA Global Markets","Hall 26b","H26b-757","China"
"https://www.ifa-berlin.com/exhibitors/willing","https://drive.ifa-berlin.com/drive/2026/08/_cache/ac221bd4c604c055b5c0c24d5f2133f4_2127e8bc6b65c01db9b0c899d5c61464.png.webp","Willing","Reseller Park","Hub 27j","H27j-01","China"
"https://www.ifa-berlin.com/exhibitors/kyokuto-solutions","https://drive.ifa-berlin.com/drive/2026/08/_cache/7146f08c187a672dd07ba76be24a2d94_d4ba8a11041648e759d140eaa55a917a.png.webp","Kyokuto Solutions","Content Creation","Hall 20","H20-153","Japan"
"https://www.ifa-berlin.com/exhibitors/neuronova","https://drive.ifa-berlin.com/drive/2026/07/_cache/7879f411fb5215175aad83d0c7c98f66_81732b82e6523993a13dc793fce2b8a0.jpg.webp","Neuronova","IFA Next","Hall 5.2","H5.2-418","Italy"
"https://www.ifa-berlin.com/exhibitors/shanyos","https://www.ifa-berlin.com/img/exhibitors/default.svg","ShanyoS Pte Ltd","Reseller Park","Hub 27c","H27c-01","Singapore"
"https://www.ifa-berlin.com/exhibitors/cixi-binatone-electric-appliance","https://drive.ifa-berlin.com/drive/2025/12/_cache/7f19aacb909620698e18e7ffa1f1f0a4_6f87d493acf0d978df67a84f686d0868.png.webp","Cixi Binatone Electric Appliance Co.,Ltd","IFA Global Markets","Hall 26a","H26a-289","China"
"https://www.ifa-berlin.com/exhibitors/european-7-seas-marketing","https://www.ifa-berlin.com/img/exhibitors/default.svg","European 7 Seas Marketing BV","Reseller Park","Hub 27e","H27e-22","Netherlands"
"https://www.ifa-berlin.com/exhibitors/foshan-winlin-smart-technology","https://drive.ifa-berlin.com/drive/2025/12/_cache/d66af52bb90248ab7f2eca780e31879a_49484f8b7df2c9b521acb5366f3d55da.png.webp","Foshan WinLin Smart Technology Co., Ltd","IFA Global Markets","Hall 26b","H26b-941","China"
"https://www.ifa-berlin.com/exhibitors/kixin","https://www.ifa-berlin.com/img/exhibitors/default.svg","KIXIN","","Mobility Track","MT-105",""
"https://www.ifa-berlin.com/exhibitors/weofly","https://drive.ifa-berlin.com/drive/2026/07/_cache/f2bc328428bce2755af3269552742bea_3741af00eb6ef50c2c01d1561b047d2b.png.webp","Weofly","Communication & Connectivity","Hall 3.2","H3.2-103","China"
"https://www.ifa-berlin.com/exhibitors/shellbox","https://drive.ifa-berlin.com/drive/2026/08/_cache/2b59104c527606dcda577db08e531009_41db4724b2e6a8946059e8921cd09f4c.png.webp","Shellbox","Communication & Connectivity","Hall 5.2","H5.2-178","China"
"https://www.ifa-berlin.com/exhibitors/everwin-enterprise","https://www.ifa-berlin.com/img/exhibitors/default.svg","Everwin Enterprise GmbH","Communication & Connectivity","Hall 3.2","H3.2-102","Germany"
"https://www.ifa-berlin.com/exhibitors/godox","https://drive.ifa-berlin.com/drive/2026/07/_cache/42aa57b2a8c810d887ef4a64ba447e84_34a5d02b118767b324b2ddd3091180c1.png.webp","Godox","Content Creation","Hall 20","H20-145","China"
"https://www.ifa-berlin.com/exhibitors/teneth","https://drive.ifa-berlin.com/drive/2026/08/_cache/872d8e576cb3c37f2e5db819d282460b_f5fdc5d720a36e37b67db45f4c8f8d21.png.webp","Teneth","Reseller Park","Hub 27i","H27i-07","China"
"https://www.ifa-berlin.com/exhibitors/eno-telecom","https://drive.ifa-berlin.com/drive/2026/07/_cache/2b04888a232c50e72db66e1cfe3e5ecf_3345e37af448689d1ec7ef36e50a4748.png.webp","ENO Telecom GmbH","Reseller Park","Hub 27k","H27k-15","Germany"
"https://www.ifa-berlin.com/exhibitors/acct","https://drive.ifa-berlin.com/drive/2026/08/_cache/6c8671695a3d9733d71dc1de8e1d3254_fd3d8391cb23c83cfcb00b870a43bb28.png.webp","ACCT","Smart Home","Hall 1.2","H1.2-201","China"
"https://www.ifa-berlin.com/exhibitors/keep-best","https://drive.ifa-berlin.com/drive/2026/07/_cache/73e3c91d42a19ecd822164f5864b643e_c21683cb9bcc510941fa8a6629fb79a1.png.webp","Keep Best PCB Assembly (Guang Dong) Co., Ltd","Smart Home","Hall 2.2","H2.2-134","China"
"https://www.ifa-berlin.com/exhibitors/robotware-ai","https://drive.ifa-berlin.com/drive/2026/08/_cache/90659339ec1a756843a3d31c4c1227f5_aa693694bd60ee80c374439a5cff62ae.png.webp","RobotWare Ai","IFA Next","Hall 5.2","H5.2-400","South Korea"
"https://www.ifa-berlin.com/exhibitors/tomachef","https://drive.ifa-berlin.com/drive/2026/07/_cache/5c32e3c397d0b9e099db956b05f43abe_a264ac7331910289239f76f4a03b54e7.jpg.webp","TomaChef","Reseller Park","Hub 27n","H27n-10","China"
"https://www.ifa-berlin.com/exhibitors/analogue-plus","https://drive.ifa-berlin.com/drive/2026/08/_cache/79ab69407fe4f81e329e7eb132866465_5ef67651d865f94e48f80bd68ac21ba4.jpg.webp","Analogue plus","IFA Next","Hall 5.2","H5.2-400","South Korea"
"https://www.ifa-berlin.com/exhibitors/kanghong","https://www.ifa-berlin.com/img/exhibitors/default.svg","KangHong","Smart Home","Hall 1.2","H1.2-102","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/weichengwang","https://drive.ifa-berlin.com/drive/2026/08/_cache/d2ca769a10d2ff32a9561b80c9892ba0_05e94dc6f8566c15951afedda8c119eb.png.webp","Weichengwang","Smart Home","Hall 1.2","H1.2-111","China"
"https://www.ifa-berlin.com/exhibitors/satechi","https://drive.ifa-berlin.com/drive/2026/08/_cache/3aa592e8dd1fd20e31f45ebbafb86fb1_09495f3653805d251bff47f05030fb6f.png.webp","Satechi","Communication & Connectivity","Hall 5.2","H5.2-159","USA"
"https://www.ifa-berlin.com/exhibitors/vogel-sprinke-kollegen","https://drive.ifa-berlin.com/drive/2026/08/_cache/bbba0eca9fa60e34bc0cfbddd2ad44e6_b932d2aa90fd79cc272d2ce64347d87e.png.webp","Vogel, Sprinke & Kollegen","Reseller Park","Hub 27m","H27m-01","Germany"
"https://www.ifa-berlin.com/exhibitors/aqipa","https://drive.ifa-berlin.com/drive/2026/07/_cache/54312b5d3001c3e21dc6336f2f9d46de_c49b42e8f06a32abb92a2a6499a94786.png.webp","Aqipa","Audio","Großer Stern","GST-VIP Meeting Room 1","Germany"
"https://www.ifa-berlin.com/exhibitors/inphic","https://drive.ifa-berlin.com/drive/2026/07/_cache/463260194265d1bb653dc49eee1fe92a_af3d01d010430c0569f19c266587be73.png.webp","Inphic","Computing & Gaming","Hall 7.2a","H7.2a-119","China"
"https://www.ifa-berlin.com/exhibitors/yongkang-zhengqi-fitness-equipment","https://drive.ifa-berlin.com/drive/2025/12/_cache/4962a3d87c2648367d2a0b7a85164e3e_05f7f04c71b96a81250ee03ab0edb99c.jpg.webp","Yongkang Zhengqi Fitness Equipment Co.,Ltd","IFA Global Markets","Hall 26a","H26a-437","China"
"https://www.ifa-berlin.com/exhibitors/aitech4t","https://www.ifa-berlin.com/img/exhibitors/default.svg","AITECH4T","IFA Next","Hall 25","H25-369","Italy"
"https://www.ifa-berlin.com/exhibitors/mecharite","https://drive.ifa-berlin.com/drive/2025/06/_cache/3341e936d3ba0e6a6f7c09e9189225b8_1bfcfbbd2a02d7d1f54f1197452a6444.png.webp","Mecharite","Computing & Gaming","Hall 5.2","H5.2-311","Denmark"
"https://www.ifa-berlin.com/exhibitors/ds-mobiles","https://www.ifa-berlin.com/img/exhibitors/default.svg","DS Mobiles","Reseller Park","Hub 27f","H27f-16","Netherlands"
"https://www.ifa-berlin.com/exhibitors/guangdong-zosun-electrical-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/8014424810b218610b7377ab9b5e60ec_6b51e9b4064cb8f9a6e06e6c610bde89.jpg.webp","Guangdong Zosun Electrical Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-565","China"
"https://www.ifa-berlin.com/exhibitors/zhejiang-biyi-electric-appliance","https://www.ifa-berlin.com/img/exhibitors/default.svg","Zhejiang Biyi Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-873","China"
"https://www.ifa-berlin.com/exhibitors/lieko-industrial","https://www.ifa-berlin.com/img/exhibitors/default.svg","Lieko Industrial Co.,Ltd","IFA Global Markets","Hall 26c","H26c-162","China"
"https://www.ifa-berlin.com/exhibitors/suneast","https://drive.ifa-berlin.com/drive/2026/08/_cache/83bf0c08e773362a9e843c08f830e96e_6af524b3b324088d7955d4ac83b60227.png.webp","SUNEAST","Content Creation","Hall 20","H20-153","Japan"
"https://www.ifa-berlin.com/exhibitors/evobeing","https://www.ifa-berlin.com/img/exhibitors/default.svg","evobeing","IFA Next","Hall 5.2","H5.2-422","China"
"https://www.ifa-berlin.com/exhibitors/topim","https://www.ifa-berlin.com/img/exhibitors/default.svg","TOPIM","Reseller Park","Hub 27k","H27k-10","China"
"https://www.ifa-berlin.com/exhibitors/bose","https://drive.ifa-berlin.com/drive/2026/07/_cache/1b95edba132b009c95dcc0a8d81a6f2b_6f3b8795a9cdf8c90e22d0a4c02987dd.png.webp","Bose","Audio","CityCube Hall B","CCBB-Office 08","USA"
"https://www.ifa-berlin.com/exhibitors/biond","https://www.ifa-berlin.com/img/exhibitors/default.svg","biond","Reseller Park","Hub 27m","H27m-07","Belgium"
"https://www.ifa-berlin.com/exhibitors/guangdong-huaqiang-appliance-group","https://drive.ifa-berlin.com/drive/2026/08/_cache/51c75a6d2230e93545f0be0f9ca2dc1b_bd7bca573c73cab9c4785099de8add93.png.webp","GUANGDONG HUAQIANG APPLIANCE GROUP CO.,LTD.","IFA Global Markets","Hall 26b","H26b-883","China"
"https://www.ifa-berlin.com/exhibitors/dada","https://www.ifa-berlin.com/img/exhibitors/default.svg","DADA","Home Appliances","Hall 8.1","H8.1-204","Türkiye"
"https://www.ifa-berlin.com/exhibitors/termitech","https://www.ifa-berlin.com/img/exhibitors/default.svg","TermiTech","IFA Next","Hall 25","H25-156","China"
"https://www.ifa-berlin.com/exhibitors/auricle","https://drive.ifa-berlin.com/drive/2026/08/_cache/a70d540c8600fc6709512e510d488c19_546fb83b9d0bf3c7aecbb1cd779bf1fb.jpg.webp","Auricle ApS","IFA Next","Hall 25","H25-323","Denmark"
"https://www.ifa-berlin.com/exhibitors/deeli-ai","https://drive.ifa-berlin.com/drive/2026/08/_cache/8c532906d5d4d10bc0c3db87af366d37_a5dbc6ce55a4787562a300adb0b5c5aa.png.webp","Deeli AI","IFA Next","Hall 25","H25-341","Taiwan"
"https://www.ifa-berlin.com/exhibitors/ningbo-frank-electric","https://drive.ifa-berlin.com/drive/2025/12/_cache/2c62101027a2bfae5bd7393d49868fe1_003afed64fa3ab8d4bcec31eda854d3a.png.webp","Ningbo Frank Electric Co., Ltd.","IFA Global Markets","Hall 26a","H26a-351","China"
"https://www.ifa-berlin.com/exhibitors/zhongshan-topson-electrical-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/0323e0bf9aa0177078f21235c13cb0ec_cb6d23917c20c4c4768b35704da7a189.png.webp","Zhongshan Topson Electrical Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-951","China"
"https://www.ifa-berlin.com/exhibitors/elro","https://www.ifa-berlin.com/img/exhibitors/default.svg","ELRO","Smart Home","Hall 1.2","H1.2-141","Netherlands"
"https://www.ifa-berlin.com/exhibitors/nelko","https://www.ifa-berlin.com/img/exhibitors/default.svg","Nelko","Content Creation","Hall 17","H17-207","China"
"https://www.ifa-berlin.com/exhibitors/twist","https://www.ifa-berlin.com/img/exhibitors/default.svg","TWIST SRL","Reseller Park","Hub 27f","H27f-08","Italy"
"https://www.ifa-berlin.com/exhibitors/instantpot","https://drive.ifa-berlin.com/drive/2026/08/_cache/242325cc0da6f79e6cf791c18f4b802a_0a23b4d56029de270e1de3be231c3639.png.webp","Instantpot","Home Appliances","Hall 8.1","H8.1-218","Netherlands"
"https://www.ifa-berlin.com/exhibitors/guangdong-dinglisheng-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/a91df28a766fdcbe8e92bc1104fd536a_28b92fe6c1dc34ef5e1592e481160c50.png.webp","GUANGDONG DINGLISHENG TECHNOLOGY CO.,LTD","IFA Global Markets","Hall 26a","H26a-415","China"
"","https://www.ifa-berlin.com/img/exhibitors/default.svg","ZHILE HOLDINGS GROUP (HK) LIMITED","Communication & Connectivity","Hall 7.1c","H7.1c-Dresden 1","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/shenzhen-yizhen-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/299d1af69ebbb3b8d470129155414db8_b09a68ed8519bf3b3591fcdbbf084f9a.png","Shenzhen Yizhen Technology Co.,Ltd.","IFA Global Markets","Hall 26b","H26b-785","China"
"https://www.ifa-berlin.com/exhibitors/cixi-zhaofeng-electric-appliance","https://www.ifa-berlin.com/img/exhibitors/default.svg","Cixi Zhaofeng Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1041","China"
"https://www.ifa-berlin.com/exhibitors/philippine-pavilion","https://drive.ifa-berlin.com/drive/2026/08/_cache/74740c5a29855ba3d205ae2610403256_1f1c4d25a75b9a926bc40ef81d4081bf.png.webp","Philippine Pavilion","IFA Next","Hall 25","H25-359","Philippines"
"https://www.ifa-berlin.com/exhibitors/anbolife-group","https://www.ifa-berlin.com/img/exhibitors/default.svg","ANBOLIFE GROUP CO., LTD.","IFA Global Markets","Hall 26c","H26c-394","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/shenzhen-xhd-electronic-co","https://www.ifa-berlin.com/img/exhibitors/default.svg","Shenzhen XHD Electronic Co., Limited","IFA Global Markets","Hall 26b","H26b-761","China"
"https://www.ifa-berlin.com/exhibitors/guangdong-rifeng-electric-cable","https://www.ifa-berlin.com/img/exhibitors/default.svg","Guangdong Rifeng Electric Cable Co., Ltd","IFA Global Markets","Hall 26c","H26c-172","China"
"https://www.ifa-berlin.com/exhibitors/bob-and-brad","https://drive.ifa-berlin.com/drive/2026/06/_cache/756aa2ce73c19e67855911e603902479_921623bee9e923a8900cdc93c4f2219a.png.webp","Bob and Brad","Beauty Tech & Wellbeing","Hall 15","H15-148","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/lama-plus","https://drive.ifa-berlin.com/drive/2026/06/_cache/75659f4652a5d14ceed36e1805d8d6c4_5629d0b0bcb017d436db0091cfd8e11f.png.webp","LAMA Plus s.r.o.","Reseller Park","Hub 27g","H27g-06","Czechia"
"https://www.ifa-berlin.com/exhibitors/ido-devices","https://www.ifa-berlin.com/img/exhibitors/default.svg","IDO Devices","IFA Global Markets","Hall 26c","H26c-337","India"
"https://www.ifa-berlin.com/exhibitors/jiemukai","https://drive.ifa-berlin.com/drive/2026/07/_cache/b50ef86c370dce644849ed3b3f079d0d_79cf74aebaa18b26bb78d08a5213ab14.jpg.webp","JieMuKai","Reseller Park","Hub 27d","H27d-05","China"
"https://www.ifa-berlin.com/exhibitors/mielux","https://drive.ifa-berlin.com/drive/2026/06/_cache/bbf6522cc30d626796c473363ba4c63b_fdbfbba1ba43d11fb141fc59e3acff37.jpg.webp","Mielux","IFA Global Markets","Hall 26b","H26b-861","China"
"https://www.ifa-berlin.com/exhibitors/foxway-ou","https://www.ifa-berlin.com/img/exhibitors/default.svg","Foxway OÜ","Reseller Park","Hub 27d","H27d-12","Estonia"
"https://www.ifa-berlin.com/exhibitors/yss-bluehorizon-dynamics","https://drive.ifa-berlin.com/drive/2026/08/_cache/232d625b2b4afdb4f35acb208c143f52_6138032a2fa47959ba935ef10249b22d.png.webp","YSS BLUEHORIZON DYNAMICS LLC","IFA Global Markets","Hall 26c","H26c-306","USA"
"https://www.ifa-berlin.com/exhibitors/arspura","https://drive.ifa-berlin.com/drive/2026/03/_cache/841fe513657f204e5f0b897fca7c96b3_4334a4484a001a7a2028da61aae3d57e.png.webp","Arspura","","","",""
"https://www.ifa-berlin.com/exhibitors/ningbo-shuaiwei-electric-appliance","https://drive.ifa-berlin.com/drive/2025/12/_cache/7f3c4ea3398008b07b522a1cb9160e94_bfebe707098c4b8324abc6b654b12be4.png.webp","Ningbo Shuaiwei Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-543","China"
"https://www.ifa-berlin.com/exhibitors/dongguan-kitchen-steward-home-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/691c1c3c1b0f19160043127bdbf0797b_4b50394481ae6218ece41689f56126a1.png.webp","Dongguan Kitchen Steward Home Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-737","China"
"https://www.ifa-berlin.com/exhibitors/nexreal","https://drive.ifa-berlin.com/drive/2026/08/_cache/a65579b96d5bd0b510839cd748d4edfe_9435ca0afe92a8b8327bda4c34446816.png.webp","NEXREAL","IFA Next","Hall 5.2","H5.2-400","South Korea"
"https://www.ifa-berlin.com/exhibitors/bestpackage","https://drive.ifa-berlin.com/drive/2026/08/_cache/e5ebebe89c4de797c32c52349a6f8cc9_9331259c1c0e80af29835bffe251e2fc.png.webp","BESTPACKAGE","Reseller Park","Hub 27o","H27o-08","China"
"https://www.ifa-berlin.com/exhibitors/new-sign","https://drive.ifa-berlin.com/drive/2026/06/_cache/4e6657b9693a7157ec79ad89370585e7_8ad4ce08cea89e1e44542324b7d2dc80.png.webp","NEW SIGN CO., Ltd","IFA Global Markets","Hall 26c","H26c-420","Japan"
"https://www.ifa-berlin.com/exhibitors/guangdong-invitop-technology","https://drive.ifa-berlin.com/drive/2026/07/_cache/308fbe36adcc982438850044788b3c54_23333c7343076c4f7a71f10d869fab65.png","Guangdong Invitop Technology Co., Ltd","IFA Global Markets","Hall 26b","H26b-899","China"
"https://www.ifa-berlin.com/exhibitors/innox-academy","https://drive.ifa-berlin.com/drive/2026/08/_cache/2060676b1672af30e43bceeaa3ab7afd_ae4322cbdcacd6de9ed3ab67d613eff4.png.webp","Innox Academy","IFA Next","Hall 25","H25-187","China"
"https://www.ifa-berlin.com/exhibitors/glovii","https://www.ifa-berlin.com/img/exhibitors/default.svg","Glovii","Communication & Connectivity","Hall 5.2","H5.2-163","Poland"
"https://www.ifa-berlin.com/exhibitors/zhejiang-hangjia-industry-and-trade","https://drive.ifa-berlin.com/drive/2026/08/_cache/564b65f308936005652e3f21f4a6f07b_09894affeabf5f0c69a8df7abca4d846.png.webp","Zhejiang Hangjia Industry and Trade Co., Ltd.","IFA Global Markets","Hall 26b","H26b-801","China"
"https://www.ifa-berlin.com/exhibitors/eset","https://drive.ifa-berlin.com/drive/2026/07/_cache/e600c72d043730ffa88849b061036fad_4aaf01edfbca7f26aebb634c438e0d86.png.webp","ESET","","CityCube Hall B","CCBB-302",""
"https://www.ifa-berlin.com/exhibitors/smit-electronic-d-o-o","https://drive.ifa-berlin.com/drive/2026/08/_cache/4d5e59faef56b7f117484d1cb89ee37e_e277b0135e656f86efb5f1ed2e39b961.png.webp","SMIT ELECTRONIC d.o.o.","Reseller Park","Hub 27d","H27d-20","Croatia"
"https://www.ifa-berlin.com/exhibitors/xunwu-zhongjiadongsheng-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Xunwu Zhongjiadongsheng Technology Co.,Ltd.","IFA Global Markets","Hall 26b","H26b-1087","China"
"https://www.ifa-berlin.com/exhibitors/gsi-electronics-pte","https://drive.ifa-berlin.com/drive/2026/07/_cache/027c0cf89909d8c8d164f24b092d93ef_3b89eb2bbcbe65603187bfd048857c81.png.webp","GSI Electronics Pte Ltd.","IFA Global Markets","Hall 26c","H26c-332","Singapore"
"https://www.ifa-berlin.com/exhibitors/suzhou-shiny-home-appliance","https://drive.ifa-berlin.com/drive/2026/05/_cache/66998f4d0f3f38f65a40a263b3c8df01_d32a77693eac8405447a2847f8098eb2.png.webp","Suzhou Shiny Home Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-355","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-sekostar-international-trading","https://www.ifa-berlin.com/img/exhibitors/default.svg","Ningbo Sekostar International Trading Co., Ltd.","IFA Global Markets","Hall 26a","H26a-513","China"
"https://www.ifa-berlin.com/exhibitors/gl-inet","https://drive.ifa-berlin.com/drive/2026/07/_cache/2c773aa524e731858a811356bc796b2a_0fc83ddce89fb9559b55f5b74d875f6f.png.webp","GL.iNet","Computing & Gaming","Hall 7.2b","H7.2b-116","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/resillion","https://drive.ifa-berlin.com/drive/2026/06/_cache/fb4b46cf2a8a08033ac0a92a1d697d67_d32a1d37f0d9be0e00a759df0e3f05fb.png.webp","Resillion","IFA Global Markets","Hall 26c","H26c-112","Belgium"
"https://www.ifa-berlin.com/exhibitors/xtl-tech-eu","https://www.ifa-berlin.com/img/exhibitors/default.svg","XTL Tech EU GmbH","Reseller Park","Hub 27g","H27g-TISCH","Germany"
"https://www.ifa-berlin.com/exhibitors/okhope","https://drive.ifa-berlin.com/drive/2026/08/_cache/d6fcbbc41876d22ccbe52d551e25bf6c_89a238de6dfad5039cf0abd6890e834b.png.webp","OKHOPE","Reseller Park","Hub 27j","H27j-10","China"
"https://www.ifa-berlin.com/exhibitors/airinum-us","https://drive.ifa-berlin.com/drive/2026/07/_cache/b31e448ac4332291f39fe2855da85b6f_81d8007c882e2762f5bfd7cfe2103857.png.webp","Airinum US LLC","IFA Next","Hall 25","H25-281","USA"
"https://www.ifa-berlin.com/exhibitors/lovebox","https://drive.ifa-berlin.com/drive/2026/04/_cache/96acd31b68bf06089838bfdac2e040e1_8e68300fcb8932b9047c371c5798058b.png.webp","LOVEBOX","IFA Next","Hall 25","H25-250","France"
"https://www.ifa-berlin.com/exhibitors/metreon","https://drive.ifa-berlin.com/drive/2026/08/_cache/a06b6a69c762889bef7df41456eb7d2a_a7251cf8dc27b4de7856d33db66f192d.png.webp","Metreon Limited","Reseller Park","Hub 27a","H27a-07","Poland"
"https://www.ifa-berlin.com/exhibitors/jiangxi-great-vision-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","JIANGXI GREAT VISION TECHNOLOGY CO LTD","IFA Global Markets","Hall 26b","H26b-1091","China"
"https://www.ifa-berlin.com/exhibitors/withings","https://drive.ifa-berlin.com/drive/2026/07/_cache/469a756d6a63c99385cb6e85441c47ea_b6c26dc0fb448948f2f1446cd51416e5.png.webp","Withings","","Hall 13","H13-107",""
"https://www.ifa-berlin.com/exhibitors/webox-vietnam","https://drive.ifa-berlin.com/drive/2026/07/_cache/2ed140cd65768f6478f7c9f0cd7dc240_ac41e72a9a0bce9c9ccbeb0260372611.png.webp","Webox Vietnam Co., Ltd.","IFA Global Markets","Hall 26c","H26c-310","Vietnam"
"https://www.ifa-berlin.com/exhibitors/euromedia-investment-group","https://www.ifa-berlin.com/img/exhibitors/default.svg","EUROMEDIA INVESTMENT GROUP SL","Reseller Park","Hub 27e","H27e-15","Spain"
"https://www.ifa-berlin.com/exhibitors/zokin-electrical-appliances-manufacturing","https://drive.ifa-berlin.com/drive/2026/08/_cache/1ee2656a7d9782197f8b9567520f6bde_37f20f68e66fe2709363e4c4dbbe0948.jpg.webp","ZOKIN Electrical Appliances Manufacturing Co., Ltd.","IFA Global Markets","Hall 26c","H26c-248","China"
"https://www.ifa-berlin.com/exhibitors/fresco","https://drive.ifa-berlin.com/drive/2025/12/_cache/98fb894f5b2b4d5a122d995a094fb0d9_e525f594d22535a3fc40a79fd597b5a1.png.webp","Fresco","Home Appliances","Hall 1.1","H1.1-Trier 1","Ireland"
"https://www.ifa-berlin.com/exhibitors/kage-techworks","https://drive.ifa-berlin.com/drive/2026/08/_cache/fe343b2296fd30605365a16b7f03a69b_8a3d7392ccfc9defbbc0672390d01252.png.webp","Kage Techworks","IFA Next","Hall 25","H25-117","Croatia"
"https://www.ifa-berlin.com/exhibitors/ningbo-foura-electronic","https://drive.ifa-berlin.com/drive/2026/08/_cache/59074d691287fb91c38c2cda0c41282e_22252ae758f67b59eed7fefe3479a03c.jpg.webp","NINGBO FOURA ELECTRONIC CO., LTD.","IFA Global Markets","Hall 26a","H26a-591","China"
"https://www.ifa-berlin.com/exhibitors/danmini","https://drive.ifa-berlin.com/drive/2026/07/_cache/192ae43d3a7210584de5c8f7b717ebbd_3ad40499cc7dc8444c7e1e7d609de1dd.png.webp","Dongguan Yuyuan Intelligent Technology Co., Ltd.","Smart Home","Hall 1.2","H1.2-209","China"
"https://www.ifa-berlin.com/exhibitors/trends-brands-ruhr","https://www.ifa-berlin.com/thumbnail/w500/2026/06/tbruhr-black.svg","Trends & Brands. Ruhr GmbH&Co.KG","Reseller Park","Hub 27g","H27g-05","Germany"
