"image-container href","img-responsive src","exhibitor-name","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","pps-tags","main-stand-holder-name-prefix","main-stand-holder-name","main-stand-holder-name href"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E6%9D%B1%E4%BA%AC%E6%B8%AC%E5%99%A8%E7%A0%94%E7%A9%B6%E6%89%80.org-38d9b511-0b60-41dc-b4ae-a08fe68a2cbd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-672a083a-c7a2-442f-a509-becd01856a23/desktop-small/9a8ccb99-12fd-4e7f-b754-c9a6f3766d85.png","株式会社 東京測器研究所","Since its founding more than 60 years ago, Tokyo Measuring Instruments Laboratory has contributed to society by meeting customer needs through creativity rooted in rich ideas and technical expertise accumulated through extensive research and development. We have continuously advanced strain gauges—capable of measuring length changes on the order of one millionth—and the unique technologies derived from this pursuit. By combining the diverse needs of fields such as infrastructure maintenance, automotive, aerospace, and railway development with our technological seeds, we will continue to delive","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E6%9D%B1%E4%BA%AC%E6%B8%AC%E5%99%A8%E7%A0%94%E7%A9%B6%E6%89%80.org-38d9b511-0b60-41dc-b4ae-a08fe68a2cbd.html","TDS, TMR, T-ZACCS","Measuring Instruments, Testing Instruments, Sensors, Equipment Management Systems, Predictive Maintenance/Maintenance DX, Other Maintenance Products/Service, Physical AI, Miyagi, Ibaraki, Tochigi, Gunma, Tokyo, Aichi, Osaka, Fukuoka","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%9D%B1%E6%88%90%E3%82%A8%E3%83%AC%E3%82%AF%E3%83%88%E3%83%AD%E3%83%93%E3%83%BC%E3%83%A0%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-49eaf5a1-5308-4a8e-87c8-253ece8b2ee7.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-acb20890-50ec-466a-8c19-e0dde4f859d2/desktop-small/088167db-a869-4962-950e-06b1e4ce41f9.png","東成エレクトロビーム 株式会社","今年で創業50年となり、電子ビーム溶接機、レーザ加工機を用いた受託加工業を本業としています。
レーザ加工機は様々な波長、低出力～高出力の設備を保有しており、お客様の開発製品や実験に携わり様々な材質（金属、樹脂、特殊材質）などの条件導出を行ってきた実績を基に、2005年にレーザ洗浄機「イレーザー🄬」を開発、販売となりました。
■当社のレーザ洗浄機は金型の成型面に“ダメージレス(*1)”で洗浄できることが特徴です。
金型に付着した、樹脂・ゴムの残渣、成型材の炭化物、離型剤除去、錆など。
成型品に影響なく洗浄を行うことが可能です。
（*1…導入頂いたお客様にて品質確認して頂いた許容範囲内レベル）

■金型以外にも、コーティング・塗装などを除去することも出来、マスキングレス化や塗装前の脱脂、アンカー効果などにも発揮します。
レーザ洗浄機に置き換えることで、作業者への肉体的負担、薬液などから脱却することで作業環境(人的、自然的）を整え、脱炭素・カーボンニュートラルに貢献します。
また、自動化することで、定量的な品質と省人化することができる設備を開発しました。
お客様のニーズに合わせて実演テストをする設備を取り揃えており、安全対策も含めて
設備の導入の支援を致します。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%9D%B1%E6%88%90%E3%82%A8%E3%83%AC%E3%82%AF%E3%83%88%E3%83%AD%E3%83%93%E3%83%BC%E3%83%A0%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-49eaf5a1-5308-4a8e-87c8-253ece8b2ee7.html","レーザー洗浄機","Motors, Drivers, Belts, Chains, Hydraulic Equipment, Pumps, Processing Workload Reduction, Medical Device Parts, Electronics Products, Medical Device Materials, Energy-saving and Decarbonization Products, Factory Facilities & Equipment, Other Products for Factory, Industrial Cleaning Machines/Detergents, Other Processing Machines, Automation Products/Technology, Industrial & Collaborative Robots, Equipment Management Systems, Inspection Equipment and Robots, Other Maintenance Products/Service, Tokyo","Stand shared with","東成エレクトロビーム 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-00d06944-653a-4124-ad42-6c296cc221ec.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%83%90%E3%83%B3%E3%82%AC%E3%83%BC%E3%83%89%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%BA.org-1a9897d8-844a-470a-94bd-4e3607fdb2b8.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-35fb9bbe-c2fc-4ecb-94a2-75d4d998b0c4/desktop-small/9364832a-32c5-4d9f-be53-9a27ad2ea6c3.png","株式会社 バンガードシステムズ","Vanguard Systems Co., Ltd. develops and supplies motion control products and contract development services. Centered on our high-resolution encoder ST-Servo, we support precision positioning, automation equipment, inspection systems, and medical devices from prototyping to mass production.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%83%90%E3%83%B3%E3%82%AC%E3%83%BC%E3%83%89%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%BA.org-1a9897d8-844a-470a-94bd-4e3607fdb2b8.html","ST-Servo, PRO-FUSE","Motors, Drivers, Other Motion Products, Medical Device Parts, Testing Instruments, Automation Products/Technology, Factory Automation & Control Systems, Material Handling Equipment, Industrial & Collaborative Robots, Saitama, Kanagawa","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E8%B0%B7%E9%87%8E%E8%A3%BD%E4%BD%9C%E6%89%80.org-fa80eb2a-e823-4af5-a16f-4f2560649ff3.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-65afc4b2-bfd4-4efe-ae59-1475ce562ef9/desktop-small/9fe6aacb-1749-4732-a3f9-b08bd793140f.png","株式会社谷野製作所","We, yano Manufacturing, were founded in March 41 in Hidaka City, Saitama Prefecture, and are active in a two-base system. (Headquarters: Saitama Prefecture, Factory: Niigata Prefecture) We have 70 state-of-the-art composite NC automatic lathes and have a track record of processing all kinds of materials, including stainless steel. In addition, by implementing a production system based on ISO9001, quality control, and production management, we not only meet 100% of the needs of our customers, but also draw out hidden needs and try to build a relationship that can solve problems together.","","","","Gears, Transmissions, Mechanical Parts, Tube Components, Fasteners, Screw Tightening Products, Cutting, Saitama, Niigata","Stand shared with","Niigata Industrial Creation Organization","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-5ec830ec-1837-4ed1-8d4c-2e8fb9ecb408.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.yashima%20sangyo.org-ca34e9c1-e478-4e0a-9c06-0a1a81a8a179.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0e5cfbe4-68c9-4cdc-acc6-e61721cb2e3b/desktop-small/227993c3-40b5-47aa-82d5-e1d9fa933960.png","Yashima Sangyo","Robotics: Collaborative robots and peripheral tools for seamless automation.
Industrial IoT: Advanced edge computing and gateways (KUNBUS, Teltonika).
FA Components: High-reliability sensors and control devices from European leaders like Carlo Gavazzi and SAUTER.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.yashima%20sangyo.org-ca34e9c1-e478-4e0a-9c06-0a1a81a8a179.html","Universal Robots, MiR, Toyota L&F, Yamaha Motor, FANUC, Denso Wave, Schmalz, OnRobot, Robotiq, Rocket Road, CFT Ransburg, Festo, HIWIN, THK, Panasonic, OPTEX FA, TAKENAKA SENSOR, TDK-Lambda, Okaya Electric, Daito Communication, Sanyo Denki, COSEL, Fuji Electric, Mitsubishi Electric, American Denki, Nanabosi Electric, MTT, DAI-ICHI ELECTRONICS, Fujitsu Component, Ohm Electric, Balluff, ABB, HMS Industrial Networks, Pepperl+Fuchs, Weidmüller, Pilz, SICK, Beckhoff Automation, u-blox","Automation Products/Technology, Factory Automation & Control Systems, Industrial & Collaborative Robots, AGV、AMR, Tokyo, Hiroshima, Fukuoka, Kumamoto, Kagoshima, South China, South Korea","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.yura%20sansho%20coltd.org-89a93eda-fd07-4fe8-aff1-af07ca67f592.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-222b1078-90f6-4bea-8a5b-05b9af532506/desktop-small/c2d88532-bd27-4ab9-bdaa-be8c39bc9634.png","YURA SANSHO CO.,LTD","Our company is one of the most famous fastener distributors in Japan.We provide all kinds of fasteners with high quality made in Japan. For example…Hex Head Screws, Socket Head Screws, Hex Nuts, Washers, Machine Screws, Rivets, Keys, Pins, Retaining Rings and other Fastening parts.We always have more than 7000 tons of the fastening parts in stock.The stocks make 『Just In Time 』realized","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.yura%20sansho%20coltd.org-89a93eda-fd07-4fe8-aff1-af07ca67f592.html","㈱極東製作所, 岸和田ステンレス㈱, 日産ネジ㈱, PCCディストリビューション・ジャパン㈱, RMS","Mechanical Parts, Tube Components, Fasteners, Screw Tightening Products, Mechanical Springs, Wire, Cutting, Pressing, Sheet Metal, Laser Processing, Resin Processing, Casting, Forging, Surface Treatment, Polishing, Surface Finishing, Joining/Welding/Cutting, Materials, Industrial & Collaborative Robots, Osaka","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.huizhou%20tianlongji%20mould%20steel%20co%20ltd.org-1adc34e6-d920-455b-9c42-aa86f4361ef2.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-fdf8b084-65b6-4816-b023-d857595f035e/desktop-small/229c3b22-e73f-4824-adda-003c5544093c.jpg","Huizhou Tianlongji Mould Steel Co., Ltd.","●We specialize in machining, mold production, jig production, casting, and resin injection molding from a few centimeters to the size of a passenger car. We are also entering the container house business. 
●[Main equipment] 6m class CNC machining center, 4m class CNC machining center, 4m class double column surface grinder, 1200 ton press machine, 15 vertical processing centers, 15 tapping/drilling centers, 15 CNC lathes, resin injection molding machine","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.huizhou%20tianlongji%20mould%20steel%20co%20ltd.org-1adc34e6-d920-455b-9c42-aa86f4361ef2.html","BYD, KUKA, Haier, HANS LASER, ASMPT, Flex, SANY, EVA, GREE, Guangdong Lyric Robot Automation, EVE Energy, Skyworth, Yinghe Technology, Silver Basis","Metal 3D Printers, AM, Resin 3D Printers, AM, 3D Printing Outsourcing, Mechanical Parts, Tube Components, Cutting, Pressing, Sheet Metal, Laser Processing, Resin Processing, Casting, Forging, Surface Treatment, Polishing, Surface Finishing, Joining/Welding/Cutting, Prototype Production, EMS (Electronics Manufacturing Services), ODM/Contract Development & Manufacturing, Design Contracting, Assembly & Inspection Contract, Other Contract Services, Medical Device Parts, Tools, Jig, Other Processing Machines, Automation Products/Technology, Factory Automation & Control Systems, Material Handling Equipment, Industrial & Collaborative Robots, Saitama, Osaka, South China, Southeast Asia","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iss%E5%B1%B1%E5%B4%8E%E6%A9%9F%E6%A2%B0.org-da6a8874-1f37-4530-86a8-25e8c4a84b47.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b756d483-7252-400b-9f5a-ab6e2448ecc0/desktop-small/29bca95b-542c-449e-89ea-3f89573b8044.jpg","株式会社 ISS山崎機械","当社は、国内最大級の8ｔエアスタンプハンマーを保有し、小物は1kgから、最大で1,000kgを越える金属製品の型打鍛造が可能です。また、24時間完全無人稼働が可能なFMS MCラインや、200kg可搬のロボットを駆使した自動NCライン、複雑な形状加工が可能な5軸複合NC旋盤など、豊富な設備ラインナップを用いて機械加工を行うことで、お客様の様々なニーズにお応えします。数量はロット20個～3,000個まで対応し、材質は鋼（SUS、SKDなどの特殊材も可）の他、アルミや銅、チタンなどの非鉄金属にも対応します。","","","","Cutting, Forging, Materials, Shiga, Kochi","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%A2%E3%82%A4%E3%82%A8%E3%83%A0%E3%83%86%E3%82%A3%E3%83%BC%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-b3c94711-3fc4-478d-a473-c33b747450c3.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-15aca05f-2e22-4125-921e-a8a4cad02e89/desktop-small/2e893043-0bc7-4009-9cb3-ce315e6cf8bf.png","アイエムティー株式会社","試料作成機器、試料作成用消耗材、半導体及び液晶パネル製造用装置の開発、製造、販売
電気制御設計の受託業務","","","","Polishing, Surface Finishing, Tokyo, Aichi, Osaka, Wakayama, Fukuoka, East China","Stand shared with","公益財団法人 わかやま産業振興財団","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-ba52bec2-6da4-4694-a235-079921939eb2.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%AA%E3%83%BC%E7%B2%BE%E5%AF%86.org-f242d24a-c8b3-4cb3-90c8-29c0e1d12f1c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-21e5e0af-cad0-44d2-8bc8-b6ecb9834bda/desktop-small/26192919-c14d-4cff-9959-3d61af963031.jpg","株式会社 アイオー精密","主要加工品目は[多品種少量の切削加工品][ＦＡ装置用精密部品や治工具類][熱処理や表面処理を含む各種金属部品][FA用メカニカルパーツ][金型用部品][生産技術部門向けメンテナンス部品][伝動部品(ギヤ・プーリー)]です。","","","","Cutting, Surface Treatment, Polishing, Surface Finishing, Medical Device Parts, Iwate, Tokyo, Hyogo","Stand shared with","公益財団法人 いわて産業振興センター","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-ccef80d7-ae1f-47fb-963d-c06f98d6bbac.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.i-ota%20%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-4ef31c79-d019-49e4-aeb4-a4322a512b9a.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-fcc0c591-8e52-4a4c-94da-692db86d558f/desktop-small/5442fe15-d0d3-40d3-ab77-261226ef02af.jpg","I-OTA 合同会社","新しい製品を立ち上げたい。
試作を進めたい。
しかし「どこへ相談すればよいかわからない」「加工や電子など複数分野が絡み、社内だけでは進めきれない」——そんな課題に対して、I-OTAは大田区を中心とした製造ネットワークとして伴走します。

I-OTAは、構想段階から設計・試作・加工・組立・量産までを連携で支える共創型の製造パートナーです。切削加工、板金、溶接、樹脂、表面処理、電子回路、基板、センサーなど幅広い分野の企業が連携し、案件ごとに最適なチームを構築。単工程だけでなく、複数工程をまたぐ難易度の高い案件にも柔軟に対応しています。

「図面がまだ固まっていない」「試作品をまず形にしたい」「小ロットで検証したい」といった上流段階から相談できることも特徴です。製造現場で培われた知見と、クラウドを活用したDX連携を組み合わせることで、情報共有や進行管理を効率化。試作から製品化まで、スピードと柔軟性を両立したものづくりを支援します。

大田区発のネットワークとして、実行力のある仲間企業とともに、“つくれない理由”を一緒に解決していきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.i-ota%20%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-4ef31c79-d019-49e4-aeb4-a4322a512b9a.html","プラッとものづくり","Digital Transformation Platform, Tokyo","Stand shared with","株式会社 テクノア","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-65bcb090-5e86-41f4-86a4-b95c52fe36a1.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iotbank.org-d6f61ade-8033-4bb0-862a-21c9da4e6fbd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8570a302-4a47-434a-9844-38a5e38ccc53/desktop-small/cebf7f21-e65b-42a5-b0e6-fcc562b18855.jpg","株式会社 IoTBank","当社は2019年4月に、IoTソリューションの企画・開発を行う会社として設立しました。「IoTの力で人々を笑顔に」を企業理念とし、IoTソリューションの提供を通じてお客様の「売上増加」「コスト削減」「利便性向上」に貢献してきました。主な提供サービスとしては、モノやヒトの位置をピタッと表示できる「Geopita（ジオピタ）」、いつでもどこでも子供を見守るGPS「まもサーチ」、飲食店や公共施設などの空気環境を見える化する「まもセンサーAir」等があります。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iotbank.org-d6f61ade-8033-4bb0-862a-21c9da4e6fbd.html","Geopita, LitCare","Logistics Digital Transformation Solution, Tokyo","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ef4fdf6c-1145-421e-881c-a7f8da208ac9/desktop-small/0181efb1-e3c1-4636-8510-1bd8c486cf7a.png","iCAD 株式会社","当社の製品、iCADは、独自のCADカーネル技術を追究することで高速処理性能を持ち、300万部品の大規模な機械装置においても0.2秒で処理することが可能となります。iCADにより、「設計情報を活用したデジタル立会い」と「メカ・電気・制御の融合設計」が可能となり、開発リードタイムの短縮と品質向上を図ることができます。​iCADは全て社内で開発する唯一の国産3次元CADです。自動車や家電、精密機械、半導体、重工など幅広い業界で8,000社以上のお客様に利用いただいています。超高速レスポンスを代表とした独自技術で、iCADは今後も日本の製造業の発展に日本のソフトウェアで貢献していきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html","Fujitsu","CAD/CAM, CAE, PLM/PDM/BOM, 3D Data Utilisation, Production Preparation/Verification, Digital Transformation Platform, Tokyo, Osaka, Fukuoka","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-9bc4637a-f924-433f-aae1-f765a8ab7e42.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-625b34de-431b-46a5-8147-cf4cdb4c15ce/desktop-small/b838a622-0762-4747-82b4-603350487b8c.png","iCAD 株式会社","当社の製品、iCADは、独自のCADカーネル技術を追究することで高速処理性能を持ち、300万部品の大規模な機械装置においても0.2秒で処理することが可能となります。iCADにより、「設計情報を活用したデジタル立会い」と「メカ・電気・制御の融合設計」が可能となり、開発リードタイムの短縮と品質向上を図ることができます。​iCADは全て社内で開発する唯一の国産3次元CADです。自動車や家電、精密機械、半導体、重工など幅広い業界で8,000社以上のお客様に利用いただいています。超高速レスポンスを代表とした独自技術で、iCADは今後も日本の製造業の発展に日本のソフトウェアで貢献していきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-9bc4637a-f924-433f-aae1-f765a8ab7e42.html","FUJITSU","CAD/CAM, CAE, PLM/PDM/BOM, 3D Data Utilisation, VR/AR/MR, Production Preparation/Verification, IT Asset Management, Design Workload Reduction, Automation Products/Technology, Factory Automation & Control Systems, Equipment Management Systems, Predictive Maintenance/Maintenance DX, Tokyo, Aichi, Osaka, Fukuoka","Stand shared with","iCAD 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB.org-18cb1132-d6f2-4e91-8ce3-fc659f109b5b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d8e61797-ffac-458c-9c3c-cfa4218051a3/desktop-small/5eb922c5-d8c3-417f-a004-339ffcd6f685.png","株式会社アイキューブデジタル","生産現場の自動化・最適化を実現する”デジタルシステムインテクレーター”
アイキューブデジタルは、2020年7月に安川電機と、IoTやAIなどのデジタルソリューションを展開しているYEデジタルが共同で出資して設立したジョイントベンチャーです。
工場設備のIoT化とAI分析を活用した、弊社だからできる包括的な製品ラインナップを用意し、次世代のものづくりの実現をご支援いたします。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB.org-18cb1132-d6f2-4e91-8ce3-fc659f109b5b.html","Y's-SF Scheduler, Y's-SF Premium","Smart Factory Solution, Tokyo, Hyogo, Fukuoka","Stand shared with","アスプローバ 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-9956d3ef-9120-4b24-8ef3-9ccc3c6459ce.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%88.org-9dc33506-ee8d-4941-80e1-16d756490709.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-2223176f-ea6d-46c4-bbb4-ddadb9f2408a/desktop-small/18c9b504-afaa-4da5-b95d-0b301c218f10.png","株式会社 アイサイト","●ドキュメントソリューション：
D-QUICKシリーズは、業務で使用している図面や文書を一元管理し、共有・活用できる一気通貫ソリューションサービスです。
各製品が連携する事により、紙図面や紙文書の電子化から、図面・文書管理システムへの登録、保管、そして出図／配布までをトータルでサポートいたします。 
●ヘルスケアソリューション：
フィットネスクラブやスポーツジム、スイミングスクール、公共運動施設等への導入実績の高さを誇るトータルクラブマネジメントシステムです。
24時間ジム、ヨガスタジオ、パーソナルジム、シニアフィットネス、メディカルフィットネスなど、全国の様々な形態の運動施設で、ご利用いただいております。 
●ソリューション：
「組合国保管理システム」と「労災保険管理システム」は、組合員情報から月々の保険料等の計算を行い調定・還付・請求・入金・未納管理が行えるシステムです。
●人事ソリューション：LISACO®（リサコ）は、クラウドタイプの行動特性分析ツールです。60項目の質問への回答から、個人の行動特性を分析し、
 本人への行動特性のフィードバックや自己啓発のアドバイスを行うだけではなく、本人と部下の行動特性に基づき指導の際の個別アドバイスも行います。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%88.org-9dc33506-ee8d-4941-80e1-16d756490709.html","D-QUICK7, D-QUICK Cloud, D-QUICK Entry, D-QUICK Print, D-QUICK WEB, LISACO","Drawing/Document Management Systems, AI Agent, Tokyo, Osaka, Hiroshima, Ehime","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%B6%E3%83%83%E3%82%AF.org-515d2484-b1f9-4b67-8f6b-4f90a0e794c5.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5b85ccae-1153-4206-a2b5-06f0a40da2c9/desktop-small/d870b8b7-afc1-4c05-abbd-9874461c6fb3.png","株式会社アイザック","企業理念：ものづくりを未来へ紡ぎ、技術力で挑戦する。



・鈑金加工（鉄・SUS・ｱﾙﾐ・銅・ﾊｽﾃﾛｲ・ﾁﾀﾝ他t0.8～t6の板を曲げ・溶接・組み立て）

幅：手に乗るサイズ～W5000×H2000程度（繋ぎ含む）

・架台・筐体・製罐（鉄・SUS・ｱﾙﾐのｱﾝｸﾞﾙ・ﾁｬﾝﾈﾙ・角P・Ｈ鋼 他t6～ 穴開け・溶接・組み立て）

幅 ：～Ｗ10000×Ｈ6000迄　
重さ：t2.8ホイスト10基あり　10ｔ車に乗る程度

・設計（CAD/CAM) 2次元・3次元ソフト有　実績（防衛省関連試作設計・軽量化・製作迄）
・2次処理（機械加工・塗装・ﾒｯｷ）：協力会社多数あり
・運搬：2ｔロング・1.5ｔ自社所有
・製作実績：半導体製造装置関連・医療機器・工作機械・防衛省関連・食品関連他多数","","","","Pressing, Sheet Metal, Laser Processing, Joining/Welding/Cutting, Prototype Production, Tokyo","Stand shared with","公益財団法人 東京都中小企業振興公社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-89ca281b-0f25-43b2-8e80-7b7869b0db0f.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC.org-9a8215ca-99bf-409b-b2c2-49d45bce9723.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e9ff1b68-51f4-4fa3-9230-df9c06976d20/desktop-small/64651c96-e4ea-4025-aeb4-c0091e7480f4.png","株式会社 アイスマイリー","AI・人工知能のポータルメディア運営。

AIプロダクトの導入支援・プロモーション支援 DX推進のコンサルティングをしております。主に、ChatGPTやAIエージェント、生成AI、最新のDX事例・プロダクト情報をご紹介し、画像認識、需要予測、音声認識、感情認識、OCR、チャットボットなど、AIの技術は多岐にわたります。 多くの導入事例や活用事例を参考に、自社に最適なAIプロダクトを紹介する国内最大級のポータルメディアを運営しています。 ※お急ぎの方はお電話下さいませ 電話番号：03-6452-4750","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC.org-9a8215ca-99bf-409b-b2c2-49d45bce9723.html","AIsmiley","AI Agent, Generative AI, Demand Forecasting, Inventory Optimization, AI-OCR, Knowledge Search, RPA, Business Process Automation, Other AI Solutions, Tokyo","","",""
