url,Location,Contact Person,Country/Region,Nature of Business,Year of Establishment,Main Categories,Office Address,Major Markets,Total Employees,Annual Turnover,Position,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Maggie-Toys-Global-HK-Ltd/1X00LZAT,Hong Kong,Dr Maggie Wong,Hong Kong,"Exporter, Manufacturer",2005,"Arts & Crafts, Darts, Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Toy Vehicles","Room 1005, 10/F., Wing Yue Commercial Building, 60-64 Des Voeux Road West, Hong Kong","Africa, Central & South America, Eastern Europe, Middle East, North America, Scandinavia, Western Europe",16 - 25,,Manager,"BG, UBII, DANDELION, MQ ODM OEM manufactory Exporting Quality Inspection shippment arrangment trading custom decleration Certificate Name Issued By Certificate Type Valid Date FLGB TUV TÜV SÜD 11 May 2021 - 11 May 2025 CE UONE Others 07 Jun 2023 - 07 Jun 2026 View details Factory & Facility Research & Development Quality Control View All Unicorn sticky ball shooter Push-Go construction dino car Wind-up Panda Warrior Wind-up cute snake baby"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kingdom-Toys-Industrial-Limited/1X0AL6F3,Hong Kong,Mr Kane Yu,Hong Kong,"Exporter, Manufacturer, Service Company, Trade/Industrial Organisation",2016,"Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies","Unit 20, 20/F, Wang Fai Ind Bldg, 29 Luk Hop St, San Po Kong, Kowloon, Hong Kong","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 100,000 - 249,999",Manager,KingdomToys
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kaiyuen-Ind-l-Co/1X00CO00,Hong Kong,Mr Wai Tung Yu,Hong Kong,Manufacturer,2001,"Baby Toys, Educational Toys","Room 1204, Winful Centre, 30 Shing Yip Street, Kwun Tong, Kowloon, Hong Kong","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Middle East, North America, Southeast Asia, Taiwan, Western Europe",51 - 100,"US$ 500,000 - 999,999",Manager,Kaiyuen ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jindali-Toys-Limited/1X09ASF9,Hong Kong,Rita Lam,Hong Kong,,,"Gifts, Toys & Sports Supplies, Toy Vehicles","Room C1, 21/F, CMA Building, 64 Connaught Road Central, Centra, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ineng-Technology-Co-Limited/1X07Y6C6,Hong Kong,Ms Danna Zheng,Hong Kong,"Exporter, Manufacturer, Wholesaler",2006,"Action Figures, Baby Toys, Consumer Electronics, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Plush & Stuffed Toys, Video Games & Accessories","Guang Yi Jie Dao Tong Yi Lu Chenghai District, Shantou City Guangdong Province China","Central & South America, Eastern Europe, Hong Kong, Middle East, North America, Scandinavia, Southeast Asia, Western Europe",51 - 100,"US$ 500,000 - 999,999",Market Manager,Yosib ODM Service OEM Service BSCI Factory
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GuYi-HK-Industrial-Co-Limited/1S00O4RBC,Hong Kong,Ms Lynn LAM,Hong Kong,"Exporter, Manufacturer",2013,"Baby Toys, Educational Toys, Gift Packaging, Gift Sets, Gifts / Souvenirs, Toy Vehicles","17/F, Radio City, 505 Hennessy Road, Causeway Bay","Japan, Korea, North America, Scandinavia, Taiwan",51 - 100,,,"GUYI,SMART POCKET Certificate Name Issued By Certificate Type Valid Date SMART POCKET-EUIPO-018353917 EUROPEAN UNION INTELLECTUAL PROPERTY OFFICE Patent 21 Apr 2021 - (N/A) United States Patent -90382296-SMART POCKET United States Patent and Trademark Office Patent 12 Apr 2022 - 12 Apr 2032 UK00003567445 SMART POCKET Intellectual Property Office Patent 25 Jun 2021 - (N/A) View details Factory & Facility Research & Development Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lollipop-Industrial-Limited/1X00LZ03,Hong Kong,Mr Stephen Chan,Hong Kong,"Export Agent, Exporter, Manufacturer",2002,"Baby Toys, Consumer Electronics, Educational Toys, Gifts, Toys & Sports Supplies","Room 507A & B, 5/F, Harbour Crystal Centre, 100 Granville Road, Tsimshatsui East, Kowloon, HK","Australasia, Central & South America, Eastern Europe, Middle East, North America, Scandinavia, Western Europe, Worldwide",,,Marketing Executive,LOLLIPOP Bluetooth Musical Instrument Microphone Karaoke Piano STEM Drums Electronics
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fnk-Development-Limited/1S00OIME8,Hong Kong,Miss Vicky Li,Hong Kong,"Export Agent, Exporter",2021,"Baby Toys, Educational Toys, Gifts / Souvenirs","Unit 18-19, 13/F, Hollywood Plaza, 610 Nathan Rd, Mong Kok, Kowloon, Hong Kong","Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe",1 - 5,"US$ 50,000 - 99,999",,FNK EN71 BSCI ISO9001
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Finewell-Universal-Ltd/1X002GAE,Hong Kong,Mr Danny Chiu,Hong Kong,"Exporter, Manufacturer",1992,"Baby Care & Nursery, Baby Toys, Dolls, Educational Toys, Festive Supplies, Food, Food & Beverage, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Lights, Packaging Materials, Party Supplies, Sports Supplies, Stationery, Toy Sporting Goods","Unit 2710-11, 27/F, Global Gateway Tower, 63 Wing Hong Street, Cheung Sha Wan, Kowloon, Hong Kong","Central & South America, Chinese Mainland, Eastern Europe, Korea, Southeast Asia, Western Europe, Worldwide",16 - 25 ODM OEM Certificate Name Issued By Certificate Type Valid Date BRC - - - BSCI - - - ISO9001 - - - FDA - - - View details Factory & Facility Quality Control,,Managing Director,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fancy-Glow-Industries-HK-Company-Limited/1X08RZCR,Hong Kong,Mr Chan David,Hong Kong,"Exporter, Manufacturer",2013,"Baby Toys, Beauty Supplies, Fashion Accessories, Fashion, Eyewear & Accessories, Gifts, Toys & Sports Supplies, Health, Beauty and Baby Care, Party Supplies, Ride-On Toys, Toy Vehicles","UNIT 5, 8/F., WANG FAI INDUSTRIAL BUILDING 9 LUK HOP STREET, SAN PO KONG KOWLOON, HONG KONG","Australasia, Central & South America, Eastern Europe, North America, Scandinavia, Western Europe, Worldwide",51 - 100,"US$ 1,000,000 - 4,999,999",General Manager,DA XING ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Denko-Toys-Co-Limited/1X08AGJ5,Hong Kong,Mr Tomson Tse,Hong Kong,"Distributor, Exporter, Service Company, Wholesaler",2009,"Baby Care & Nursery, Baby Toys, Dolls, Educational Toys, Gift Sets, Gifts, Toys & Sports Supplies, Stationery, Toy Vehicles","Unit 04, 7 Floor, Bright Way Tower, 33 Mongkok Road,","Africa, Central & South America, Chinese Mainland, Eastern Europe, Japan, Middle East, North America, Taiwan, Worldwide",16 - 25,"US$ 250,000 - 499,999 Certificate Name Issued By Certificate Type Valid Date BSCI AMFORI BSCI 26 May 2023 - 26 May 2024 front back",Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Creative-Balls-Mfg-Ltd/1X07N5F6,Hong Kong,Ms Jessica Lee,Hong Kong,"Buying Office, Manufacturer",2012,"Action Figures, Beach Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Party Supplies, Sports Supplies, Toy Sporting Goods","Room 1903, 19/F, Ginza Plaza, 2A Sai Yeung Choi Street, Mong Kok, Kowloon, Hong Kong",Worldwide,6 - 10,,Sales Manager,"WaveRunner, JackAttackBall, NEROSPORT, Animolds Supplier In House Design Innovative Design Plastic Ball Novelty Certificate Name Issued By Certificate Type Valid Date ASTM F963, EN71 - - -"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHINA-YANGGUANG-HK-TRADE-COMPANY-LIMITED/1X07N5MZ,Hong Kong,Mr Sun Chow,Hong Kong,Manufacturer,,"Baby Care & Nursery, Baby Toys, Dolls, Educational Toys, Gifts, Toys & Sports Supplies, Plush & Stuffed Toys ODM OEM","'Unit H, 8/F., Wang Fai Industrial Building, '29 Luk Hop Street, 'San Po Kong, Kowloon, 'Hong Kong",,,,Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cartone-Limited/1X0AZDYZ,Hong Kong,Flora Lian,Hong Kong,,,"Baby Care & Nursery, Baby Toys, Gifts, Toys & Sports Supplies, Ride-On Toys","Room D 10/F, Tower A Billion Centre 1 Wang Kwong Road, Kowloon Bay KL, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Artaburg-Co-Ltd/1X002DYZ,Hong Kong,Mr Tony Luk,Hong Kong,Manufacturer,1998,"Baby Toys, Gifts, Toys & Sports Supplies, Ride-On Toys, Sports Supplies, Toy Vehicles","Flat B, 2/F,Speedy Industrial Building, 114 How Ming Street, Kwun Tong, Kowloon, Hong Kong.","North America, Western Europe, Worldwide",11 - 15,"US$ 100,000 - 249,999",General Manager,Artaburg ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Jiashun-Cycle-Co-Ltd/1X07O1DK,"Ningbo, Zhejiang, Chinese Mainland",Ms Joyce Wang,Chinese Mainland,"Exporter, Manufacturer",2012,"Gifts, Toys & Sports Supplies, Ride-On Toys, Sports Supplies","36 Hongxia Road, Xiapu, Beilun, Ningbo City, Zhejiang Province, China.","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Worldwide",201 - 500,"US$ 1,000,000 - 4,999,999 Certificate Name Issued By Certificate Type Valid Date EN71. ISO:9001 - - - View details Factory & Facility",Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Senfa-Toys-Limited/1X08AGDB,Hong Kong,Miss Cindy Chen,Hong Kong,Manufacturer,1996,"Baby Toys, Dolls, Educational Toys, Gifts, Toys & Sports Supplies","15B, 15/F, Cheuk Nang Plaza, 250 Hennessy Road, Hong Kong","Australasia, Central & South America, Eastern Europe, Hong Kong, Middle East, North America, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999 Certificate Name Issued By Certificate Type Valid Date ICTI - - - View details Factory & Facility",,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/STAR-CRAFT-QUANZHOU-CO-LTD-/1X0438IU,"Quanzhou, Fujian, Chinese Mainland",Mr Chen Lifen,Chinese Mainland,"Exporter, Manufacturer",,"Arts & Crafts, Gifts / Souvenirs, Smokers' Accessories, Stationery","5/F International Commercial Bldg, Citong Road, Quanzhou, Fujian, China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sunta-Manufacturing-Sdn-Bhd-/1X00B52J,Malaysia,Ms ABBY CHONG,Malaysia,"Exporter, Manufacturer",1986,"Baby Care & Nursery, Baby Toys, Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Play Tents, Houses & Tunnels, Sports Supplies, Toy Sporting Goods, Toy Vehicles","AG10038, Kawasan Perindustrian, Alor Gajah III, 78000 Melaka, Malaysia","Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",201 - 500,"US$ 1,000,000 - 4,999,999",MARKETING EXECUTIVE,SUNTA ODM OEM View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Junnecatoys-Industrial-Company-Limited/1X0AL65D,Hong Kong,Ms Lin Coco,Hong Kong,"Exporter, Manufacturer, Wholesaler",,"Baby Toys, Educational Toys, Gifts, Toys & Sports Supplies","Room 502, United Development Commercial Centre, 2-12 Queen's","Africa, Chinese Mainland, Hong Kong, North America, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",51 - 100 ODM OEM,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HOSE-IND-L-HK-CO-LTD/1X098WZD,Hong Kong,Ms Daisy Chen :Cici Chen,Hong Kong,"Exporter, Manufacturer",2001,"Art & Collectibles, Arts & Crafts, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Party Supplies","Flat B, 17/F., Block 3,","Chinese Mainland, Worldwide",51 - 100,"US$ 5,000,000 - 9,999,999",Sales,IRON STAR ODM OEM Certificate Name Issued By Certificate Type Valid Date EN71 - - - ASTM Shenzhen HUAK Others 24 Jun 2024 - 23 Jun 2025 ASTM Shenzhen HUAK Others 24 Jun 2024 - 23 Jun 2025 View details Factory & Facility Research & Development Quality Control View All 3D METAL FLOWER METAL ROSE Animal model Metal car
https://sourcing.hktdc.com/en/Supplier-Store/Profile/High-World-Ind-Ltd/1X000KC0,Hong Kong,Mr Simon Tang,Hong Kong,Manufacturer,,Shoes & Accessories,"Flat 11, 5/F., Metro Centre II, 21 Lam Hing Street, Kowloon Bay, Kowloon,Hong Kong.",,,,Director,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Golden-Wheel-Die-Casting-Factory-Limited/1X001BEP,Hong Kong,Mr Eddie Wong,Hong Kong,"Exporter, Manufacturer, Wholesaler",1989,,"Unit 24, LG/F., Houston Centre, 63 Mody Road, Tsimshatsui East, Kowloon, Hong Kong","Australasia, Central & South America, Eastern Europe, Middle East, North America, Scandinavia, Western Europe, Worldwide",11 - 15,"US$ 1,000,000 - 4,999,999",R&D Director,"GOLDEN WHEEL, AUTOMINT, PEPSI, USPS, FORD, FEDEX, BENZ , LOCKHEED MARTIN , GOOD YEAR , ODM OEM Die Cast Collectable Model Vehicle Toy Car Toy Certificate Name Issued By Certificate Type Valid Date TEST REPORT UONE - (N/A) - 22 May 2021 CHILDREN'S PRODUCT CERTIFICATE UONE - (N/A) - 22 May 2021 TEST REPORT EMTEK - (N/A) - 02 Apr 2021 TEST REPORT EMTEK - (N/A) - 02 Apr 2021 CERTIFICATE OF CONFORMITY EMTEK - (N/A) - 02 Apr 2021 Show More Golden Wheel DIecasting Intro Intro Portfolio"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GDP-Toys-Module-Company-Limited/1X09VO3X,Hong Kong,Miss Susu Hu,Hong Kong,Exporter,2008,"Baby Care & Nursery, Baby Toys, Consumer Electronics, Dolls, Educational Toys, Gifts, Toys & Sports Supplies, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials","Blog C, Vanke Industrial Zone Huaguang Road TianHe District GuangZhou","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Western Europe, Worldwide",51 - 100,,sales manager,GDP ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FIVE-STAR-HONGKONG-TRADE-CO-LIMITED/1X08WWHV,Hong Kong,shuzhong guo,Hong Kong,,,"Baby Care & Nursery, Baby Toys, Educational Toys, Gifts, Toys & Sports Supplies","FLAT RD 53/F TOWER 9 R WING, (BOUQUET) LA SPLENDEUR LOHAS, PARK TSEUNG KWAN O NT,",,,,General manaer,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Evergreat-China-Limited/1S00NMFS9,Hong Kong,Janet Lau,Hong Kong,,,"Automobile Parts & Accessories, Clothing/ Garments, Educational Toys, Festive Supplies, Homeware & Lifestyle Essentials, Party Supplies","Unit H, 9/F Blk 2, Wah Fung Ind Ctr 33-39 Kwai Fung Crescent Kwai Chung, New Territories, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Creative-Fun-Ltd/1X00KX72,Hong Kong,Mr Paul Tong,Hong Kong,"Exporter, Manufacturer",1998,"Arts & Crafts, Educational Toys, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Stationery","Rm. B6, 13/F Fuk Cheong Factory Building, 1 Walnut Street Tai Kok Tsui, Kowloon Hong Kong","Australasia, Eastern Europe, Hong Kong, Japan, Middle East, North America, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",1 - 5,"US$ < 50,000",Director,Mostaix(R) ODM OEM Certificate Name Issued By Certificate Type Valid Date Test Reports - - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CMA-Testing-Certification-Laboratories-Limited/1X000H1K,Hong Kong,Mr Wesley Leung,Hong Kong,Service Company,1979,"Environmental Protection, Medical & Healthcare, Quality Inspection, Compliance & Testing Service","Room 1302, Yan Hing Centre, 9-13 Wong Chuk Yeung Street, Fo Tan, Sha Tin, New Territories, HK.",Worldwide,201 - 500 Green Service Inspection & Factory Service Testing Service Toys testing Electrical & Electronic Food & Food Contact Food testing Certificate Name Issued By Certificate Type Valid Date Certificate of Accreditation (Chemical Testing) HKAS - - Certificate of Accreditation (Electrical and Electronic Products) HKAS - - Certificate of Accreditation (Environmental Testing) HKAS - - Certificate of Accreditation (Physical and Mechanical Testing) HKAS - - Certificate of Accreditation (Food) HKAS - - Show More,,Marketing Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yong-Sheng-Jia-Hong-Kong-Industrial-Limited/1X09ATBA,Hong Kong,Ms Chan Abby,Hong Kong,Manufacturer,2000,"Baby Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies","Flat/Rm C, 15/F, Full Win Commercial Centre, 573 Nathan Road, Mong Kok, Kowloon","Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",101 - 200,"US$ 5,000,000 - 9,999,999",International sale,YSJ ODM OEM Certificate Name Issued By Certificate Type Valid Date GMP - - - ISO 22716 - - - BSCI - - - WCA - - - SQP - - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/YED-international-Industrial-Limited/1X09AT7E,Hong Kong,Miss MIKY LI,Hong Kong,"Exporter, Manufacturer, Wholesaler",2008,"Gifts, Toys & Sports Supplies, Toy Vehicles","Xiao Jiao Industrial zone, chenghai,shantou guangdong, China","Australasia, Chinese Mainland, Eastern Europe, Korea, Middle East, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",101 - 200,"US$ 5,000,000 - 9,999,999",SALES,YED ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xingtai-Tianzheng-Bicycle-Co-Ltd-/1X08WC3X,"Xingtai, Hebei, Chinese Mainland",Ms Xuefang Zhao,Chinese Mainland,Manufacturer,,"Baby Care & Nursery, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Ride-On Toys, Sports Supplies","Hegumiao Industrial, Pingxiang, Hebei,",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wing-Hing-Metal-Mfy-Ltd/1X001ZAT,Hong Kong,Mr Marco Wong,Hong Kong,"Exporter, Manufacturer",1994,"Baby Toys, Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Metal Packaging, Party Supplies, Stationery","Flat B, 3/F, On Hang Ind. Ctr., 18 Yip Cheong St., Fanling, NT., HK.","Japan, North America, Western Europe",201 - 500,"US$ 1,000,000 - 4,999,999 Plastic Toys OEM Metal (Tin Toys) Certificate Name Issued By Certificate Type Valid Date ICTI 2022 ICTI ethical toys program Others 15 Jul 2022 - 14 Jul 2023 View details Factory & Facility",Sales Director,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wai-Shing-Hong-Kong-Industrial-Limited/1X04ZYUC,Hong Kong,Ms Yan Huang,Hong Kong,Manufacturer,2004,"Bags, Handbags & Accessories, Educational Toys, Gifts, Toys & Sports Supplies, Toy Vehicles","Flat 1610, Nan Fung Tower, 173 Des Voeux Rd Central, Hong Kong Hong Kong.","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",26 - 50,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date CE, RoHS, R&TTE, FCC, Ph6, ASTM - - - View details Factory & Facility",Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Unidragon-Int-l/1X00M55G,Hong Kong,Mr Raymond Lam,Hong Kong,"Exporter, Manufacturer",2002,"Bubble Guns & Water Guns, Educational Toys, Gifts, Toys & Sports Supplies, Toy Vehicles","Room 2301, 23/F. World-wide House 19 Des Voeux Road Central Central, Hong Kong","Central & South America, Middle East, North America, Southeast Asia, Western Europe",16 - 25,"US$ 1,000,000 - 4,999,999",Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Synergistic-Industrial-Limited/1X08H28M,Hong Kong,Mr Eddie Wong,Hong Kong,"Exporter, Manufacturer",2010,"Baby Toys, Educational Toys, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Toy Sporting Goods, Toy Vehicles","Unit 5, 21st Floor, Max Trade Centre, 23 Luk Hop Street, San Po Kong, Kowloon,","North America, Western Europe",1 - 5,"US$ 5,000,000 - 9,999,999",Sales Manager,Synergistic ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Super-Leader-Ind-l-Ltd/1X001O5V,Hong Kong,Mr Berry Chan,Hong Kong,"Exporter, Manufacturer",1987,"Baby Toys, Educational Toys, Game Tables, Gifts, Toys & Sports Supplies, Toy Vehicles","Room 706B, 7/F., Harbour Crystal Centre, 100 Granville Road, Tsim Sha Tsui East, Kowloon, Hong Kong.","Middle East, North America, Western Europe",6 - 10,"US$ 10,000,000 - 49,999,999",Sales Manager,
