url,Nature of Business,Location,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region,Year of Establishment
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHENZHEN-FEICAN-TECHNOLOGY-CO-LTD/1X099P0X,"Exporter, Manufacturer",Chinese Mainland,"Environmental Protection, Lights",,,,,Ms Wendy Luo,,"5F, 13 Blk. of Building, Lianchuang Ind'l Area, Zhangge, Tangqian Village, Guanlan St., Longhua District, Shenzhen, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Huahang-Power-Technology-Co-LTD/1S00ONKQA,,Chinese Mainland,,,,,,LIAN GUANGMIN,,"2nd Floor, Building B1, Industrial Zone, Zhong Wu Baoan district Xixiang street, Shenzhen, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Vbrite-Lighting-Co-Ltd-/1S00OJBRG,,Chinese Mainland,,,,,,Penny Ouyang,,"Block 8, ZGX science Technology Park Longteng Community Shiyan Town, Bao an District, Shenzhen China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Xinshengyuan-Optical-Electro-Co-Ltd/1S00OZ8X1,,Chinese Mainland,,,,,,li luo,,"4 / F, Building 5, Hongfa Jatli High-tech Park, Shiyan street Shixin community Jintang Road, Bao 'an District, Shenzhen, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Minglang-Lighting-Co-Ltd/1S00P02IG,,Chinese Mainland,,,,,,Alan Jin,,"Sanmen, Taizhou, Zhejiang, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/VISION-FAN-COMPANY-LIMITED/1S00OYYDZ,,Chinese Mainland,,,,,,fang han,,"No.8 Yihui Fifth Road, Yuanlin Road, Yuanmei Community, GuangDong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Vogue-Lighting/1X0ADPKD,,Chinese Mainland,Lights,,,,,Henry Lee,Sales Manager,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wangs-Lighting-Electronic-Technology-Co-Ltd/1S00O892L,,Chinese Mainland View details Factory & Facility,,,,,,Mr ERIC WANG,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/XIAMEN-JANFEE-IMP-EXP-CO-LTD-/1S00OZLIX,,Chinese Mainland,"Homeware & Lifestyle Essentials, Lights",,,,,Mr Victor Hwang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Leyi-Innovative-Technology-Co-Ltd/1S00P08DP,,Chinese Mainland,,,,,,Ting Yang,,"Unit A, Room 501, No.1709-1, Dianqian Community, Huli District, Xiamen City",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Lovan-U-Technology-Co-Ltd/1S00OV5QP,,Chinese Mainland,"Baby Toys, Lights",,,,,Ms cici cai,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/XIAMEN-NEEX-OPTICAL-TECHNOLOGY-CO-LTD/1X07KCGK,Manufacturer,"Xiamen, Fujian, Chinese Mainland","Automobile Electronics, Environmental Protection, Lights, Parts, Components & Electrical Supplies",,,,,Ms Connie Zhao,Sales Manager,"Unit 8, 5th Floor, B Building, No.91 Xiangyu Road, Xiamen International Shipping Center, Huli District, Xiamen, Fujian, China",Chinese Mainland,2003.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Xinhaoxiang-Technology-Co-Ltd/1S00OD9OR,,Chinese Mainland,,,,,,Mr FEICHUN WU,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yuyao-Jiahui-Lighting-Co-Ltd-/1X087V0F,,Chinese Mainland,Lights,,,,,Yin .,,"GuoXiang Bridge, LanJiang Street, YuYao City,",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yuyao-Yunjin-Electrical-Appliance-Co-Ltd/1X0AQYBV,,Chinese Mainland,Lights,,,,,Huanqin Luo,manager,"No.21 Zhongxin Road ,Lianshuxia Village,Simen Town Yuyao ,Ningbo,China 315470",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZONKAS-ELECTRONIC-CO-LTD-/1S00OXMYK,,Chinese Mainland,"Home Appliances, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies",,,,,Ms qinghua liu,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Geewee-Lighting-Technology-Co-Ltd-/1S00OZ8V7,,Chinese Mainland,,,,,,zhao dewei,,"11-302 Room,11 Building, No. 177, Xingfu Road, Xinqiao Village, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHEJIANG-LEAD-TOP-ELECTRICAL-CO-LTD/1S00OBN27,,Chinese Mainland,Lights,,,,,Mr Vincent Gao,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Modeng-Lighting-Technology-Co-Ltd/1S00O9NTY,,Chinese Mainland,Lights,,,,,Coco Liu,manange,"No.66 Donghua Road, Quxi Street, Ouhai District, Wenzhou City, Zhejiang Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZhongShan-FAKCE-Lighting-Electronic-Co-Ltd/1X0AQSO0,,Chinese Mainland,"Environmental Protection, Lights",,,,,Lize Huang,,"First Floor 106 Card, 19 Caoxing, Ancient Town, Zhongshan City, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZhongShan-GuangJun-Import-Export-Co-Ltd/1S00P2RSX,,Chinese Mainland,"Consumer Electronics, Home Appliances, Homeware & Lifestyle Essentials, Lights",,,,,Mr JianMin Li,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-AnYue-Zhixin-LightingCo-Ltd/1S00O9VWH,,Chinese Mainland,,,,,,Sam Sam,manager,"No.907, Floor9, Building3, Liufang Commercial Plaza, GuzhenTown, GuzhenTown, Zhongshan, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-BUYIT-Aluminum-Co-LTD/1S00OZ6IC,,Chinese Mainland,,,,,,feng lin,,"K5-6,K18, Dongxing East Road, Caosan, Zhongshan, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Bailiwei-Lighting-Co-Ltd-/1X03SV96,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights",,101 - 200 View details Factory & Facility,,,Mr Mai Jinhua,Salesman,"Anle Industrial Zone, Zhuyuan,Xiaolan Town, Zhongshan City, Guangdong,China",Chinese Mainland,1988.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Baina-Electronic-Technology-Co-Ltd-/1X0AIVIX,,Chinese Mainland,"Parts, Components & Electrical Supplies",,,,,Chenglin Feng,MG,"No. 28 Huanxibei Street, Dahuan Village, Torch Development Zone, Zhongshan, 528437, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHONGSHAN-CJ-LIGHTING-CO-LTD/1S00OX2IG,,Chinese Mainland,,,,,,Cherry Qian,,"1F, Yongan, Zhongshan, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHONGSHAN-CIHENG-TECHNOLOGY-CO-LTD-/1S00OZMPB,,Chinese Mainland,Lights,,,,,Mr Junxian Rao,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-City-Cixin-Lamp-Co-Ltd-/1S00OWP0B,,Chinese Mainland,,,,,,Mr Junjie Liu,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHONGSHAN-CITY-SHENGMEI-ALUMINUM-CO-LTD/1S00ONB5A,,Chinese Mainland,,,,,,Wenwe Tang,,"No. 5, East East Road, Ancient town, Zhongshan Cit",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Digad-Lighting-co-Ltd/1S00OXME8,,Chinese Mainland View details Factory & Facility,,,,,,Mr YUPEI CHEN,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Huazhen-Electric-Appliance-Co-LTD/1S00OJ8DP,,Chinese Mainland,Home Appliances,,,,,YEBO HU,General manager,"Seat B 9 Yongyi First Road, Yongxing Industrial Zone Henglan Town, Zhongshan City, Guangdong Province China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-JOKKLOKK-Lighting-Technology-Co-Ltd-/1S00O6587,,Chinese Mainland View details Factory & Facility,,,,,,Mr Awin yang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHONGSHAN-KANGSHIDE-LIGHTING-CO-LTD/1S00OCWGS,,Chinese Mainland View details Factory & Facility,,,,,,Ms Dora Hong,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Longhuang-lighting-Co-LTD/1S00OU7OT,,Chinese Mainland,,,,,,tan zhengbang,,"32nd Floor, Card 2 of 16, Zhongxing Avenue South 1 Huayi Square Main Buildin Guzhen Town, Zhongshan City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Mode-Lighting-Co-Ltd/1X0B1LJQ,,Chinese Mainland,Lights,,,,,Jimmy Wu,,"No. 10 Chigang Road, Yangling District, Xiadian Town, Zhongshan, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Oscare-Lighting-Appliance-Co-Ltd-/1S00ONX8F,,Chinese Mainland,Lights,,,,,Vicky Hsiang,,"No.3 Huaxing Road, Guzhen Town, Zhongshan City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Pincheng-Optoelectronic-Industrial-Co-Ltd-/1S00O2ZB4,,Chinese Mainland View details Factory & Facility,,,,,,Mr Leo Chen,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Shirui-lighting-electric-appliance-Co-LTD/1S00P04TH,,Chinese Mainland,,,,,,Chen Chutao,,"One of the six floors of Building A, No. 3 Qingan Road, Henglan Town, Zhongshan City, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Shishengyuan-Lighting-Co-Ltd/1S00OYIJX,,Chinese Mainland View details Factory & Facility,,,,,,Mrs MI CHEN,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Spring-Lighting-Tech-Co-LTD/1S00O9VUN,,Chinese Mainland,,,,,,kerong huang,,"No. 18 Building 18 Ruifeng parts market Guyi, Guzhen Twon, Zhongshan City, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Suoai-Lighting-Technology-Co-LTD/1S00OXLOF,,Chinese Mainland,,,,,,Miss JING SHEN,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-V-TOP-Lighting-Co-Ltd-/1S00OHX10,,Chinese Mainland,,,,,,Weichang Yuan,G.M,"No.2 Road of Industrial Ave, Sishaxinmao Industria, Henglan Town, Zhongshan, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Xiangyi-Lighting-Co-Ltd/1S00OU3M3,,Chinese Mainland,,,,,,Ms WEIWEI SHENG,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Yucheng-Solar-Technology-Co-Ltd-/1S00OPC80,,Chinese Mainland View details Factory & Facility,,,,,,Mr zhenting weng,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/zhongshancity-shenheng-lighting-electric-Co-Ltd/1S00OJ3PU,,Chinese Mainland View details Factory & Facility,,,,,,Mr sheng li,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EXHIBITION-/1S00O2V5Q,Others,Hong Kong,"Business Research, Management, Consultancy & General Services, Packaging Services, Parts, Electrical Electronic Supplies, Real Estate, Watches & Clocks ODM OEM Toys loose diamonds Trendy led light",,,,,Prof Sourcing Genius,,HKCEC,Hong Kong,
about:blank,,,,,,,,,,,,
about:blank,,,,,,,,,,,,
about:blank,,,,,,,,,,,,
about:blank,,,,,,,,,,,,
about:blank,,,,,,,,,,,,
about:blank,,,,,,,,,,,,
