苏州千机智能技术有限公司,"Suzhou Qianji Intelligent Technology Co., Ltd.",W1-B102,,,,,,,,,
宁波大正工业机器人技术有限公司,"Ningbo Dzics industrial ROBOT tech. Co.,Ltd",W1-B103,,,,,,,,,
江苏国量航空航天科技有限公司,"Jiangsu Guoliang Aerospace Technology Co., LTD",W1-B181,,,,,,,,,
机科发展科技股份有限公司,"Machinery Technology Development Co., Ltd",W1-B182,,,,,,,,,
长春加锐机电设备有限公司,"Changchun Jiarui Mechanical and Electrical Equipment Co. , Ltd",W1-B183,,,,,,,,,
溧阳市威联传动机械有限公司,LIYANG WEILIAN TRANSMISSION MACHINERY CO.LTD,W1-B185,,,,,,,,,
宁波伟立机器人科技股份有限公司,"Ningbo Welllih Robots Technology Co., Ltd.",W1-B201,,,,,,,,,
上海交大智邦科技有限公司,"Shanghai Smartstate Technology Co., Ltd",W1-B211,,,,,,,,,
深圳吉兰丁智能科技有限公司,"Intelligent Grinding Technlolgy (Shenzhen) Co., Ltd.",W1-B212,,,,,,,,,
北京摩云阁精密齿条股份有限公司,"Beijing Moving-Goods Precision Racks Co., Ltd.",W1-B213,,,,,,,,,
恒可自动化科技无锡有限公司,"Dacarat automation technology wuxi co,. ltd",W1-B281,,,,,,,,,
浙江丰州科技股份有限公司,"Zhejiang Fengzhou Technology Co., Ltd.",W1-B282,,,,,,,,,
杭州契卡拉起重机械有限公司,"Hangzhou Qikala Lifting Machinery Co,ltd",W1-B283,,,,,,,,,
济南兰普电气有限公司,"Jinan Lanpu Electric Co., Ltd.",W1-B285,,,,,,,,,
深圳市欧恩半导体照明有限公司,"ONN Semiconductor Lighting (Shenzhen) Co., Ltd.",W1-B286,,,,,,,,,
北京星科嘉锐自动化有限公司,"Beijing Suntek Automation Co., Ltd.",W1-B287,,,,,,,,,
北京凯恩帝数控技术有限责任公司,"Beijing KND CNC Technique Co., Ltd.",W1-B301,,,,,,,,,
苏州伟创电气科技股份有限公司,"Suzhou VEICHI Electric Co., Ltd.",W1-B302,,,,,,,,,
广州亿达科技有限公司,"Guangzhou Finger Technology Co.,Ltd",W1-B303,,,,,,,,,
善测（天津）科技有限公司,"Smartmens(TianJin)Technology Co.,Ltd",W1-B305,,,,,,,,,
厦门精研技术集团有限公司,JSCC Automation（Xiamen）LTD.,W1-B306,,,,,,,,,
汉默欧测量技术（苏州）有限公司,"HAMOO Measurement Technology (Suzhou) Co., Ltd.",W1-B311,,,,,,,,,
上海麦睿菱测量技术有限公司,"Shanghai MRLING Measurement Technology Co.,Ltd.",W1-B312,,,,,,,,,
青岛雷顿数控测量设备有限公司,"CHINA-US JOINT ENTERPRISE QINGDAO LEADER METROLOGY INSTRUMENTS CO., LTD.",W1-B313,,,,,,,,,
西安力德测量设备有限公司,"XI'AN LEAD METROLOGY CO., LTD",W1-B315,,,,,,,,,
武创智达科技（玉环）有限公司,"W-innovation Technology(yuhuan) Co., Ltd.",W1-B316,,,,,,,,,
苏州天准科技股份有限公司,"Suzhou TZTEK Technology Co., Ltd.",W1-B317,,,,,,,,,
武汉樵薪机械制造有限公司,"WUHAN QIAO XIN MACHINERY CO.,LTD",W1-B381,,,,,,,,,
上海作永电气有限公司,"Shanghai Zuoyong Electric Co., Ltd.",W1-B382,,,,,,,,,
北京天地泽科技有限公司,"Beijing Tiandize Technology Co., Ltd.",W1-B383,,,,,,,,,
西安汉沣精密机械有限公司,"Xi'an CHINA'F Precision Machinery Co.,Ltd.",W1-B385,,,,,,,,,
珠海广浩捷科技股份有限公司,NEXTAS Co.， Ltd,W1-B386,,,,,,,,,
苏州普炬照明电器有限公司,"Suzhou Pouge Lighting Electrical Appliance Co., Ltd.",W1-B387,,,,,,,,,
江苏集萃华科智能装备科技有限公司,"Jiangsu Jitri-Hust Intelligent Equipment Technology C0., LTD",W1-B401,,,,,,,,,
杭州集智机电股份有限公司,"Hangzhou Jizhi Mechatronic Co.,Ltd.",W1-B402,,,,,,,,,
上海常川机电设备有限公司,"shanghai changchuan electromechanical equipment co., ltd",W1-B403,,,,,,,,,
先临三维科技股份有限公司,"Shining 3D Tech Co., Ltd.",W1-B405,,,,,,,,,
北京天玛智控科技股份有限公司,"Beijing Tianma Intelligent Control Technology Co.,Ltd.",W1-B411,,,,,,,,,
四川埃姆克伺服科技有限公司,"Sichuan MK Servo Technology Co., Ltd.",W1-B412,,,,,,,,,
台州鑫宇海智能科技股份有限公司,taizhouxinyuhaizhinengkejigufenyouxiangongsi,W1-B413,,,,,,,,,
先越云技术（浙江）有限公司,"Advanced Cloud Technologies (Zhejiang) Co., Ltd.",W1-B415,,,,,,,,,
浙江金轴机电科技有限公司,"Zhejiang Jinzhou Electromechanical Technology Co., Ltd",W1-B421,,,,,,,,,
浙江锐鹰传感技术股份有限公司,Zhejiang Reagle Sensing Technology Incorporated,W1-B422,,,,,,,,,
上海哲宏机器人自动化有限公司,"Shanghai Zhehong Electrical & Machinery Co., Ltd.",W1-B423,,,,,,,,,
宁波伟辉磁业有限公司,"Ningbo Weihui Magnetic Industry Co., Ltd.",W1-B431,,,,,,,,,
赟倍（上海）智能技术有限公司,"Mdouble (Shanghai) Intelligent Technology Co., LTD",W1-B432,,,,,,,,,
昆山法科电气工程有限公司,"Kunshan fake Electrical Engineering Co., Ltd",W1-B433,,,,,,,,,
上海德思泰电器有限公司,"Shanghai Desech Electric Co.,Ltd.",W1-B435,,,,,,,,,
北京金保孚电气传动技术有限公司,"Beijing BBF Servo Technology Co., Ltd.",W1-B481,,,,,,,,,
上海繁易信息科技股份有限公司,"Shanghai Flexem Technology Co., Ltd.",W1-B482,,,,,,,,,
珠海博明视觉科技有限公司,"ZHUHAI BOMMING VISION TECHNOLOGY CO.,LTD",W1-B483,,,,,,,,,
南京诚达工业互联网有限公司,"Nanjing Loyst Industrial Network Co., Ltd.",W1-B485,,,,,,,,,
北京合拓起重设备有限公司,"Beijing HOTO Materials Handling Equipment Co., Ltd",W1-B486,,,,,,,,,
上海羿智光电科技有限公司,"Shanghai Yi Zhi Optoelectronics Technology Co., Ltd.",W1-B487,,,,,,,,,
北京奥恒达电气设备有限公司,"Beijing Aohengda Electronic Devices Co., Ltd.",W1-B501,,,,,,,,,
安徽京虎数控电源有限公司,"Anhui Jinghu CNC Power Co., Ltd.",W1-B505,,,,,,,,,
三社电器（温州）有限公司,"Sanshe Electric(Wenzhou)Co.,Ltd",W1-B506,,,,,,,,,
中山市维特信息科技有限公司,"Zhongshan Victor Information Technology Co.,Ltd",W1-B507,,,,,,,,,
西安笑宽自动化设备有限公司,"Xi'an Xiaokuan Automation Equipment Co., Ltd.",W1-B508,,,,,,,,,
兴威联电气(苏州)有限公司,"SVL Electric (Suzhou) Co.,Ltd.",W1-B509,,,,,,,,,
扬力集团股份有限公司,"Yangli Group Co., Ltd.",W2-A001,,,,,,,,,
大族激光智能装备集团有限公司,"Han's Laser Smart Equipment Group Co.,Ltd.",W2-A101,,,,,,,,,
共享智能装备（安徽）股份有限公司,Kocel Intelligent Machinery (AnHui)CO.LTD,W2-A102,,,,,,,,,
苏州全功自动化技术有限公司,"Suzhou Quangong Automation Technology Co., Ltd.",W2-A103,,,,,,,,,
武汉华工激光工程有限责任公司,"Wuhan HuaGong Laser Engineering Co., Ltd.",W2-A111,,,,,,,,,
浙江易锻精密机械有限公司,"Zhejiang Yiduan Precision Machinery Co., Ltd.",W2-A112,,,,,,,,,
新联工业技术(杭州)有限公司,"Xinlian Industrial Technology (Hangzhou) Co., Ltd",W2-A181,,,,,,,,,
恒进感应科技（十堰）股份有限公司,"Heatking Induction Technology (Shiyan) Co., Itd.",W2-A182,,,,,,,,,
浙江金马逊智能制造股份有限公司,"Zhejiang King-Mazon Intelligent Manufacturing Corp., Ltd.",W2-A183,,,,,,,,,
瑞铁机床（苏州）股份有限公司,"Deratech Machine Tool (Suzhou) Corp., Ltd.",W2-A201,,,,,,,,,
江苏合泰机械科技有限公司,"Gipfel Machinary Jiangsu Co., Ltd.",W2-A211,,,,,,,,,
安徽力源数控刃模具制造有限公司,"Anhui Liyuan CNC Blade Mold Manufacturing Co., Ltd.",W2-A212,,,,,,,,,
长恩精机（长兴）有限公司,CHANGEN PRECISION MACHINERY (CHANGXING) CO LTD,W2-A213,,,,,,,,,
江苏省徐州锻压机床厂集团有限公司,"Jiangsu Xuzhou Metalforming Machine Group Co., Ltd.",W2-A215,,,,,,,,,
青岛东田机械有限公司,"QINGDAO EAST FIELD MACHINERY CO., LTD",W2-A281,,,,,,,,,
南京迪伦特机械科技有限公司,"Nanjing Dyyrent Machine Technology Co., LTD",W2-A282,,,,,,,,,
瑞安市客至机械有限公司,RUIAN KEZHI MACHINERY CO,W2-A283,,,,,,,,,
北京世佳博科技集团有限公司,"Beijing Sooncable Technology Group Co.,Ltd",W2-A285,,,,,,,,,
厦门恺成精密机械有限公司,"XIAMEN KAICHENG PRECISION MACHINERY CO.,LTD",W2-A286,,,,,,,,,
广东锻压机床厂有限公司,"guangdong metal forming machine works co.,ltd",W2-A287,,,,,,,,,
广东宏石激光技术股份有限公司,"HSG LASER CO.,LTD.",W2-A301,,,,,,,,,
山东沃达重工机床有限公司,wodda,W2-A303,,,,,,,,,
徐州徐压智能机械有限公司,"Xuzhou Xuya Intelligent Machinery Co., LTD.",W2-A305,,,,,,,,,
浙江长兴和良智能装备有限公司,"ZHEJIANG CHANGXING HELIANG INTELLIGENT EQUIPMENT CO.,LTD.",W2-A306,,,,,,,,,
安徽东海裕祥智能装备科技有限公司,ANHUI DONGHAI YUXIANG INTELLIGENT EQUIPMENT TECHNO.,W2-A307,,,,,,,,,
佛山汇百盛激光科技有限公司,"Foshan Huibaisheng Laser Technology Co., Ltd.",W2-A311,,,,,,,,,
常州铭赛机器人科技股份有限公司,"Changzhou Mingseal Robot Technology Co., Ltd.",W2-A312,,,,,,,,,
中航迈特增材科技（北京）有限公司,"Avimetal AM Tech Co., Ltd.",W2-A313,,,,,,,,,
南通麦斯铁数控机床有限公司,Masteel Machinery Ltd.,W2-A315,,,,,,,,,
无锡市博迪环境科技有限公司,"WUXI BODHI ENVIRONMENT TECHNOLOGY CO.,LTD",W2-A316,,,,,,,,,
廊坊市泽田依诺机械设备有限公司,"Langfang Zetian Yinuo Mechanical Equipment Co., Ltd.",W2-A317,,,,,,,,,
无锡沃尔得精密工业有限公司,Wuxi World Precision Industry Co.，Ltd,W2-A381,,,,,,,,,
浙江易田精工机械股份有限公司,"Zhejiang Etone Precision Machine Co.,Ltd.",W2-A383,,,,,,,,,
宁波艾德森工业科技有限公司,Ningbo adelson industrial technology co.,W2-A385,,,,,,,,,
济南金印数控设备有限公司,"JINAN GOLD MARK CNC MACHINERY CO.,LTD",W2-A386,,,,,,,,,
山东京美安防装备有限公司,"Shandong Jingmei security equipment Co., Ltd",W2-A387,,,,,,,,,
长沙思胜智能设备有限公司,"Changsha Sisheng Intelligent Equipment Co., Ltd.",W2-A401,,,,,,,,,
浙江中德利机床有限公司,"Zhejiang ZODEL Sawing Machines Co., Ltd.",W2-A402,,,,,,,,,
涌镇液压机械（上海）有限公司,"Hydraulik Power Co., Ltd.",W2-A403,,,,,,,,,
苏迈特智能科技（江苏）有限公司,"SMAC INTELLIGENT TECHNOLOGY CO.,LTD",W2-A411,,,,,,,,,
湖北天舒感应科技股份有限公司,"Tianshu Induction Technology Co., Ltd",W2-A412,,,,,,,,,
浙江汉达机械有限公司,"Zhejiang Handa Machinery Co.,Ltd.",W2-A413,,,,,,,,,
本溪工具股份有限公司,"Benxi Tool Co., Ltd.",W2-A415,,,,,,,,,
深特佳（广东）智能科技有限公司,"TOBEST(GUANGDONG) TECHNOLOGY CO.,LTD",W2-A421,,,,,,,,,
广州高谱机械科技有限公司,"Guangzhou G Clef Mechanical technology Co.,Ltd",W2-A422,,,,,,,,,
上海扬誉液压科技有限公司,shanghaiyangyuyeyakejiyouxiangongsi,W2-A423,,,,,,,,,
浙江阿波罗工具有限公司,"ZHEJIANG ABOLUO TOOLS CO.,LTD.",W2-A431,,,,,,,,,
浙江奥林发机床有限公司,"ZHEJIANG AOLINFA MACHINE TOOL CO,TD",W2-A432,,,,,,,,,
天津太敬格德自动化技术有限公司,"Tianjin Taijing Gode Automation Technology Co., Ltd",W2-A433,,,,,,,,,
北京艾康空气处理系统有限公司,"Beijing ICANAIR Processing System Co., Ltd.",W2-A435,,,,,,,,,
锋和机械（张家港）有限公司,"Fong Ho Machinery (Zhangjiagang) Co., Ltd.",W2-A481,,,,,,,,,
江苏萨科斯德智能机械科技有限公司,"Jiangsu Sakoside Intelligent Machinery Technology Co., Ltd.",W2-A482,,,,,,,,,
迈道纳机械科技（无锡）有限公司,MADAULA MECHANICAL TECHNOLOGY (WUXI) CO.LTD.,W2-A483,,,,,,,,,
张家港金迈克机械制造有限公司,"ZHANGJIAGANG KING-MACC MACHINERY MANUFACTURING CO., LTD",W2-A485,,,,,,,,,
乐清市德顺机械有限公司,"Yueqing Deshun Machinery Co., Ltd",W2-A486,,,,,,,,,
浙江宝凌锯业有限公司,"ZHEJIANG BOLLY SAW INDUSTRY CO.,LTD",W2-A487,,,,,,,,,
上海融科检测技术有限公司,"Shanghai Rongke Testing Technology Co.,Ltd",W2-A501,,,,,,,,,
天津阿诺数控焊接设备有限公司,"Tianjin Arno CNC welding equipment Co., Ltd",W2-A502,,,,,,,,,
北京恒博山科技发展有限责任公司,"HBS Tech Co., LTD",W2-A503,,,,,,,,,
十堰高周波科工贸有限公司,"Shiyan High Frequency Technology Industry and Trade Co., Ltd",W2-A505,,,,,,,,,
中国锻压协会,Confederation of Chinese Metalforming Industry,W2-A506,,,,,,,,,
苏州西岩机械技术有限公司,"Suzhou West Rock Machine Technology Co.,Ltd.",W2-A507,,,,,,,,,
鲁南新力机床有限公司,"Lunan New Power Machine Tool Co., Ltd",W2-A508,,,,,,,,,
中机试验装备股份有限公司,"Sinotest Equipment Co., ltd.",W2-A509,,,,,,,,,
扬州锻压机床有限公司,"Yangzhou Metalforming Machine Tool Co., Ltd.",W2-B001,,,,,,,,,
天水锻压机床(集团)有限公司,"Tianshui Metalforming Machine Tool (Group) Co., Ltd. （www.tsdpressbrake.com)",W2-B002,,,,,,,,,
江苏亚威机床股份有限公司,"Jiangsu Yawei Machine Tool Co., Ltd.",W2-B101,,,,,,,,,
浙江富冈机床有限公司,"ZHEJIANGFUGANG MACHINE,.LTD",W2-B102,,,,,,,,,
南京中科煜宸激光技术有限公司,"Nanjing Zhongke Raycham Laser Technology .,Ltd.",W2-B103,,,,,,,,,
安徽联盟模具工业股份有限公司,"Anhui Lianmeng Mould Industrial Co., Ltd.",W2-B181,,,,,,,,,
东莞市宏标五金机械有限公司,"Dongguan Hongbiao Machine Hardware Co., Ltd.",W2-B182,,,,,,,,,
西安澳玛专用机床有限公司,"Xi'an Amco Machine Tools Co., Ltd.",W2-B183,,,,,,,,,
南京埃斯顿自动化股份有限公司,"Estun Automation Co., Ltd.",W2-B201,,,,,,,,,
滕州市三合机械股份有限公司,"Tengzhou Tri-Union Machinery Co., Ltd.",W2-B202,,,,,,,,,
上海奥虎自动化设备有限公司,"Shanghai Aohu Automation Equipment Co., Ltd",W2-B203,,,,,,,,,
梅卡曼德（雄安）机器人科技股份有限公司,"Mech-Mind RoboticsTechnologies Co., Ltd.",W2-B205,,,,,,,,,
西安中科微精光子科技股份有限公司,"Xi'an Micromach Technology co.,LTD",W2-B211,,,,,,,,,
青岛威特锐智能装备有限公司,"MOTIMAC INTERNATIONAL MACHINERY CO.,LTD",W2-B212,,,,,,,,,
济南邦德激光股份有限公司,"Jinan Bodor CNC Machine Co., Ltd.",W2-B213,,,,,,,,,
广东博赛数控机床有限公司,"Guangdong Prosper CNC Machine Co., Ltd.",W2-B281,,,,,,,,,
江苏雪隆智能装备有限公司,"Jiangsu Xuelon Intelligent Equipment Co., Ltd.",W2-B282,,,,,,,,,
沧州市机床防护罩厂,Cangzhou Machine Tool Protection-Shell Works,W2-B283,,,,,,,,,
浙江畅尔智能装备股份有限公司,"Zhejiang CHR Intelligent Equipment Co., Ltd.",W2-B301,,,,,,,,,
江苏宁兴恒力智能设备有限公司,"Jiangsu Ningshing Hengli Intelligent Equipment Co., Ltd.",W2-B302,,,,,,,,,
马鞍山市中亚机床制造有限公司,"Maanshan Middle Asia Machine Tools Manufacture Co.,Ltd",W2-B303,,,,,,,,,
江苏台和机械制造有限公司,TELHOO MACHINERY,W2-B305,,,,,,,,,
湖南泰嘉新材料科技股份有限公司,"Bichamp Cutting (Hunan) Co., Ltd.",W2-B306,,,,,,,,,
浙江晨龙控股股份有限公司,"Zhejiang Chenlong Sawing Machine Co., Ltd.",W2-B310,,,,,,,,,
江苏一重数控机床有限公司,"Jiangsu Yizhong CNC Machine Tool Co., Ltd",W2-B311,,,,,,,,,
浙江斯耐达机械工具有限公司,"Zhejiang Sinaida Machine Tools Co., Ltd.",W2-B312,,,,,,,,,
山东万利精密机械制造有限公司,"SHANDONG WANLI PRECISION MACHKNERY CO.,LTD",W2-B313,,,,,,,,,
嘉兴迈钛宝机械有限公司,"JIAXING MTB MACHINERY CO.,LTD",W2-B381,,,,,,,,,
济南北方金锋锯业有限公司,"Jinan North Jinfeng Sawing Machine Co.,LTD",W2-B382,,,,,,,,,
天津普瑞赛思焊接设备有限公司,"TIanjin precise weldmachinery CO., LTD.,",W2-B383,,,,,,,,,
宏犇实业（上海）有限公司,"Hong Ben Industrial (Shanghai) Co., Ltd.",W2-B385,,,,,,,,,
山东众友重工机械有限公司,"Zhongyou Heavy Industry Machinery Co.,Ltd",W2-B386,,,,,,,,,
长春数控机床有限公司,Changchun CNC Machine Tool Co. LTD,W2-B387,,,,,,,,,
浙江锯力煌工业科技股份有限公司,"ZHEJIANG JULIHUANG INDUSTRIAL TECHNOLOGY CO., LTD.",W2-B401,,,,,,,,,
浙江威力士机械有限公司,"Zhejiang Wei Li Shi Machine Co., Ltd.",W2-B402,,,,,,,,,
浙江精卫特机床有限公司,"ZHEJIANG JINGWEITE MACHINE TOOL CO.,LTD.",W2-B403,,,,,,,,,
吉林瑞铭机电科技有限公司,"Jilin Ruiming Electromechanical Technology Co., Ltd",W2-B411,,,,,,,,,
莱纳斯工业设备（苏州）有限公司,"Linus Industrial Equipment (Suzhou) Co., Ltd",W2-B412,,,,,,,,,
南京蒙福液压机械有限公司,"Nanjing Blessed Hydraulic Machinery Co., Ltd.",W2-B413,,,,,,,,,
浙江沪缙机床有限公司,"ZHEJIANG HUJIN MACHINE CO.,LTD",W2-B415,,,,,,,,,
浙江亨司迈智能机械有限公司,"Zhejiang Hengsimai Intelligent Machinery Co., Ltd",W2-B421,,,,,,,,,
浙江富士泰机床有限责任公司,"Zhejiang Fujitech Sawing Machine Co., Ltd.",W2-B422,,,,,,,,,
上海朗畏液压股份有限公司,"Shanghai Langwei Hydraulic Co., Ltd",W2-B425,,,,,,,,,
海睿斯（江苏）机械科技有限公司,HaiRuiSi(jiangsu) Machinery Technology CO.LTD.,W2-B431,,,,,,,,,
宣城铁凝机械股份有限公司,"Xuancheng Tenio Machinery Co., Ltd",W2-B432,,,,,,,,,
浙江协力机械工具有限公司,"ZHEJIANG XIELI MACHINERY&TOOLS CO.,LTD.",W2-B433,,,,,,,,,
浙江锐力智能装备有限公司,RUILI INTELLIGENT,W2-B435,,,,,,,,,
江苏奥普威特重工有限公司,"Jiangsu Aupwit Industrial Co., Ltd.",W2-B481,,,,,,,,,
江阴市德尚环保科技有限公司,"Jiangyin Deschamps Co. , Ltd.",W2-B482,,,,,,,,,
黎明液压有限公司,"LEEMIN HYDRAULIC CO.,LTD",W2-B483,,,,,,,,,
克利米斯环保设备（苏州）有限公司,"Clearmist Environmental Protection Equipment (Suzhou) Co., Ltd",W2-B485,,,,,,,,,
烟台格润环保设备有限公司,"Yantai Gerun Environmental Protection Equipment Co., Ltd",W2-B486,,,,,,,,,
成都壹佰科技有限公司,"CHENGDU YIBAI TECHNOLOGY CO., LTD.",W2-B487,,,,,,,,,
山东科力光电技术有限公司,"Shandong Keli Opto-Electronic Technology Co., Ltd.",W2-B501,,,,,,,,,
无锡市拓发自控设备有限公司,"Wuxi Tuofa Automatic Control Equipment Co., Ltd.",W2-B502,,,,,,,,,
沈阳格鲁克自动化设备有限公司,"SHENYANG GLUCK AUTOMATION EQUIPMENT CO.,LTD.",W2-B503,,,,,,,,,
北京奥宇可鑫表面工程技术有限公司,"Beijing Aoyuksin Surface Engineering Technology Co.,Ltd",W2-B505,,,,,,,,,
南京奥博纳激光科技有限公司,"Nanjing Aurora Laser Technology Co.,Ltd",W2-B506,,,,,,,,,
山东莱恩光电科技股份有限公司,"shandong laien optic-electronic technology co.,ltd.",W2-B507,,,,,,,,,
深圳深亚能环保科技有限公司,ShenZhen Syane Environmental TEchnology Co，.Ltd,W2-B508,,,,,,,,,
扬州市天宇机电设备有限公司,"Yangzhou Tianyu Electromechanical Equipment Co., Ltd.",W2-B509,,,,,,,,,
銀泰科技股份有限公司,"Precision Motion Industries, INC.",W3-A001,,,,,,,,,
三鋒機器工業股份有限公司,"SUN FIRM MACHINERY IND. CO., LTD",W3-A002,,,,,,,,,
台湾友嘉实业集团,FAIR FRIEND GROUP,W3-A101,,,,,,,,,
儀辰企業股份有限公司,"EARTH-CHAIN ENTERPRISE CO.,LTD.",W3-A102,,,,,,,,,
張俊雄企業股份有限公司,"Chang Chun Hsiung Enterprise Co., Ltd.",W3-A103,,,,,,,,,
鉅基科技股份有限公司,"ACCUWAY MACHINERY CO., LTD.",W3-A104,,,,,,,,,
德川機械股份有限公司,"detron Machine Co., Ltd",W3-A105-1,,,,,,,,,
德大機械股份有限公司,deta International,W3-A105-2,,,,,,,,,
德冠精密股份有限公司,"German Tech Precision Manufacturing Co., Ltd.",W3-A181,,,,,,,,,
石秀鑽石工業股份有限公司,"SEA SHORE DIAMOND INDUSTRIAL CO., LTD.",W3-A182,,,,,,,,,
大井泵浦工業股份有限公司,"WALRUS PUMP Co., Ltd.",W3-A183,,,,,,,,,
上銀科技股份有限公司,HIWIN TECHNOLOGIES CORP.,W3-A201,,,,,,,,,
吉辅企业有限公司,"GIFU ENTERPRISE CO.,LTD.",W3-A211,,,,,,,,,
世邦興業股份有限公司,"STANNY MACHINE TOOLS CO., LTD.",W3-A212,,,,,,,,,
精研精工機械有限公司,Jingyan Seiko Machinery CO LTD,W3-A213-1,,,,,,,,,
竣嘉智能科技股份有限公司,"Junjia Intelligent Technology CO., LTD.",W3-A213-2,,,,,,,,,
旭陽國際精機股份有限公司,"GSA TECHNOLOGY CO., LTD",W3-A214,,,,,,,,,
油机机械工业(中国)有限公司,YouJi Machine Industrial (CHINA) Company Limited,W3-A221,,,,,,,,,
精展精密科技股份有限公司,"GIN TECH PRECISION CO., LTD",W3-A281,,,,,,,,,
佳宸精密實業有限公司,JIACHEN PRECISION CO.LTD,W3-A282,,,,,,,,,
七立得貿易(上海)有限公司,"SEVEN LEADERS TRANDING (SHANGHAI) CO.,LTD",W3-A283,,,,,,,,,
百德机械股份有限公司,"QUASER MACHINE TOOLS, INC.",W3-A301,,,,,,,,,
康普國際精密機械股份有限公司,"Campower International Precision Machinery Co., Ltd.",W3-A302,,,,,,,,,
普慧企業股份有限公司,"PARFAITE TOOL CO., LTD.",W3-A303,,,,,,,,,
乔崴进（安徽）科技有限公司,"VISION WIDE（AH）TECH CO.,LTD",W3-A304,,,,,,,,,
鍵和機械股份有限公司,"JAINNHER MACHINECO.,LTD",W3-A311,,,,,,,,,
鉦通工業股份有限公司,"JHEN TONG PRECISION CO., LTD.",W3-A312,,,,,,,,,
凱柏精密機械(嘉興)有限公司,"CAMPRO PRECISION MACHINERY (JIAXING) CO.,LTD.",W3-A313,,,,,,,,,
利洲機械工業股份有限公司,"LI-CHOU Machinery Industry Co.,Ltd",W3-A314,,,,,,,,,
矩將科技有限公司,"MicroLab Precision Technology Co.,Ltd",W3-A315,,,,,,,,,
釸達精密股份有限公司,"Theta Precision Co., LTD",W3-A381,,,,,,,,,
開合精密工業股份有限公司,AUTOCLAWS PRECISION MACHINERY CO. LTD,W3-A382,,,,,,,,,
益壮企业有限公司,"YIH TROUN ENTERPRISE CO., LTD.",W3-A383,,,,,,,,,
上海潭佳机械设备有限公司,"Shanghai Tanjia Machinery Equipment Co. , Ltd.",W3-A401-1,,,,,,,,,
安禾精密工業有限公司,AHG PRECISION INDUSTRY LTD.,W3-A401-2,,,,,,,,,
建德工业股份有限公司,"KENT INDUSTRIAL CO., LTD.",W3-A402,,,,,,,,,
建暐精密科技股份有限公司,"CHIEN WEI PRECISE TECHNOLOGY CO., LTD.",W3-A403,,,,,,,,,
東台精機股份有限公司,"Tongtai Machine & Tool Co., Ltd.",W3-A404-1,,,,,,,,,
榮田精機股份有限公司,"HONOR SEIKI CO., LTD.",W3-A404-2,,,,,,,,,
晟鈦科技股份有限公司,"SUN LEADER TECHNOLOGY CO.,LTD.",W3-A411,,,,,,,,,
東剛精密機械有限公司,"ECOM Precision Machinery Co., Ltd.",W3-A412,,,,,,,,,
威亞精密機械有限公司,"Wivia Machinery Co., Ltd",W3-A421,,,,,,,,,
泓鉅精機股份有限公司,"HONGJU PRECISION MACHINERY CO., LTD.",W3-A422,,,,,,,,,
丸榮機械股份有限公司,"Acrow Machinery Mfg. Co., Ltd.",W3-A481,,,,,,,,,
羽威實業股份有限公司,"NEW YU WEI INDUSTRIAL CO., LTD.",W3-A482,,,,,,,,,
台穩精機有限公司,"T-WIN PRECISION MACHINERY Co.,LTD",W3-A483,,,,,,,,,
恆鈦精機股份有限公司,"ARTAIO SEIKI CO., LTD.",W3-A501,,,,,,,,,
嵩濠五金機械有限公司,"SONG HAO HARDWARE MACHINERY CO.,LTD",W3-A502,,,,,,,,,
城市精密科技(股)有限公司,"CITY TOOLS CO., LTD.",W3-A503,,,,,,,,,
彰化振榮油機股份有限公司,"CHEN YING OIL MACHINE CO., LTD.",W3-A504,,,,,,,,,
卡尔蔡司(上海)管理有限公司,"Carl Zeiss (Shanghai) Co., Ltd.",W3-B001,,,,,,,,,
波龙诺孚特技术（上海）有限公司,"Blum-novotest CC China Co., Ltd.",W3-B101,,,,,,,,,
苏州英示测量科技有限公司,"INSIZE CO., LTD.",W3-B102,,,,,,,,,
派姆特科技（苏州）有限公司,"PMT Technologies (Suzhou) Co.,Ltd.",W3-B103,,,,,,,,,
雷尼绍（上海）贸易有限公司,"Renishaw(Shanghai)Trading Co.,Ltd",W3-B104,,,,,,,,,
温泽测量仪器（上海）有限公司,"Wenzel Measuring Machines(Shanghai) Co.,Ltd",W3-B111,,,,,,,,,
东培工业股份有限公司,"TUNG PEI INDUSTRIAL CO., LTD.",W3-B112,,,,,,,,,
上海亘阳机电科贸有限公司(亘隆国际精机股份有限公司）,"GENYANG MACHINRY SCIENTIFIC & TECHNICAL CO.,LTD.SHANGHAI CHINA",W3-B113,,,,,,,,,
上海捷卫机电设备有限公司,"Shanghai Jie Wei Electromechanical Device Co.,Ltd",W3-B181,,,,,,,,,
东莞市嘉刚机电科技发展有限公司,"Clamptek Enterprise Co., Ltd.",W3-B182,,,,,,,,,
油兴精密机械（天津）有限公司,"Tianjin Youxing Mechanical Equipment Sales Co., Ltd.",W3-B183,,,,,,,,,
马波斯（上海）测量设备科技有限公司,"MARPOSS (SHANGHAI) TECHNOLOGIES CO., LTD",W3-B201,,,,,,,,,
基恩士（中国）有限公司,"KEYENCE(CHINA)CO.,LTD.",W3-B202,,,,,,,,,
深圳市高精达精密工具有限公司,Super Tooling Limited,W3-B203,,,,,,,,,
徕司仪器科技（江苏）有限公司,"LAISE Instrument Technology (Jiangsu) Co., Ltd",W3-B204,,,,,,,,,
